# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.130310,0.018949,0.113492,0.041195
0.177550,0.001332,0.155667,0.004980
0.179280,0.001192,0.162726,0.003310
0.181645,0.001022,0.172713,0.001807
0.259734,0.000002,0.257883,0.000003
0.266394,0.000001,0.248131,0.000006
0.254392,0.000004,0.238084,0.000015
0.236573,0.000017,0.223658,0.000049
0.229110,0.000031,0.216845,0.000083
0.270653,0.000001,0.239246,0.000013
0.260831,0.000002,0.251445,0.000005
0.237419,0.000016,0.248467,0.000006
0.252941,0.000004,0.241142,0.000011
0.232836,0.000023,0.228285,0.000034
0.285037,0.000000,0.259287,0.000002
0.257758,0.000003,0.245428,0.000008
0.246959,0.000007,0.235929,0.000018
0.251067,0.000005,0.252250,0.000004
0.268609,0.000001,0.245323,0.000008
0.297562,0.000000,0.255134,0.000003
0.272721,0.000001,0.255042,0.000003
0.251098,0.000005,0.246364,0.000007
0.283311,0.000000,0.257474,0.000003
0.242873,0.000010,0.236431,0.000017
0.281795,0.000000,0.255976,0.000003
0.266191,0.000001,0.247451,0.000007
0.256287,0.000003,0.251075,0.000005
0.251284,0.000005,0.240475,0.000012
0.273952,0.000001,0.255913,0.000003
0.263150,0.000002,0.249004,0.000006
