# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.292942,0.000000,0.247390,0.000007
0.341040,0.000000,0.305215,0.000000
0.346102,0.000000,0.285877,0.000000
0.367641,0.000000,0.318863,0.000000
0.384221,0.000000,0.337440,0.000000
0.331945,0.000000,0.299977,0.000000
0.340124,0.000000,0.312084,0.000000
0.321787,0.000000,0.304926,0.000000
0.376827,0.000000,0.341542,0.000000
0.392856,0.000000,0.341475,0.000000
0.365070,0.000000,0.335967,0.000000
0.360747,0.000000,0.316905,0.000000
0.351815,0.000000,0.326989,0.000000
0.387739,0.000000,0.333476,0.000000
0.391945,0.000000,0.355031,0.000000
0.413304,0.000000,0.375031,0.000000
0.372132,0.000000,0.320777,0.000000
0.388457,0.000000,0.339093,0.000000
0.398407,0.000000,0.354928,0.000000
0.404853,0.000000,0.362236,0.000000
0.393078,0.000000,0.343023,0.000000
0.399110,0.000000,0.358776,0.000000
0.385688,0.000000,0.350653,0.000000
0.396900,0.000000,0.367106,0.000000
0.411611,0.000000,0.368366,0.000000
0.394755,0.000000,0.355449,0.000000
0.404728,0.000000,0.357498,0.000000
0.401838,0.000000,0.362401,0.000000
0.405627,0.000000,0.363130,0.000000
0.404875,0.000000,0.358926,0.000000
