# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.010276,0.853814,-0.041192,0.459966
0.171942,0.001895,0.132062,0.017390
0.116539,0.036016,0.082156,0.140056
0.152020,0.006112,0.115338,0.037988
0.190659,0.000560,0.199781,0.000296
0.129985,0.019252,0.091773,0.099146
0.183976,0.000877,0.161163,0.003629
0.175328,0.001533,0.136890,0.013658
0.159902,0.003905,0.150270,0.006732
0.190905,0.000551,0.174451,0.001621
0.193127,0.000473,0.158485,0.004239
0.213116,0.000111,0.163623,0.003139
0.159288,0.004047,0.121656,0.028562
0.194758,0.000422,0.148714,0.007331
0.191937,0.000513,0.159463,0.004006
0.200349,0.000284,0.167305,0.002518
0.222428,0.000054,0.187169,0.000709
0.200035,0.000291,0.159929,0.003899
0.220320,0.000063,0.176163,0.001455
0.229505,0.000030,0.175218,0.001544
0.230795,0.000027,0.182027,0.000997
0.261032,0.000002,0.233811,0.000021
0.211391,0.000126,0.164812,0.002925
0.241229,0.000011,0.195471,0.000402
0.213262,0.000110,0.157199,0.004564
0.237511,0.000016,0.205903,0.000190
0.230940,0.000027,0.176803,0.001397
0.245357,0.000008,0.195571,0.000399
0.235814,0.000018,0.179829,0.001150
0.241756,0.000011,0.183044,0.000933
