# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.255090,0.000003,0.248595,0.000006
0.226015,0.000040,0.224021,0.000047
0.247761,0.000006,0.232030,0.000025
0.247085,0.000007,0.246272,0.000007
0.262918,0.000002,0.270220,0.000001
0.260156,0.000002,0.234566,0.000020
0.306103,0.000000,0.310099,0.000000
0.296025,0.000000,0.289317,0.000000
0.269487,0.000001,0.237092,0.000016
0.270385,0.000001,0.266361,0.000001
0.274879,0.000001,0.247322,0.000007
0.261454,0.000002,0.249184,0.000006
0.319585,0.000000,0.306778,0.000000
0.319365,0.000000,0.306952,0.000000
0.318156,0.000000,0.307612,0.000000
0.291684,0.000000,0.283328,0.000000
0.297201,0.000000,0.293791,0.000000
0.289329,0.000000,0.273287,0.000001
0.281109,0.000000,0.282770,0.000000
0.289100,0.000000,0.279993,0.000000
0.284993,0.000000,0.277466,0.000000
0.290573,0.000000,0.284962,0.000000
0.303635,0.000000,0.286269,0.000000
0.274988,0.000000,0.251125,0.000005
0.288838,0.000000,0.271141,0.000001
0.304893,0.000000,0.293833,0.000000
0.290486,0.000000,0.267637,0.000001
0.292258,0.000000,0.274782,0.000001
0.281340,0.000000,0.262467,0.000002
0.282130,0.000000,0.265425,0.000001
