# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.310945,0.000000,0.282302,0.000000
0.492340,0.000000,0.455321,0.000000
0.471689,0.000000,0.427662,0.000000
0.330850,0.000000,0.305342,0.000000
0.522891,0.000000,0.480499,0.000000
0.535433,0.000000,0.485008,0.000000
0.559991,0.000000,0.543054,0.000000
0.478802,0.000000,0.448478,0.000000
0.455886,0.000000,0.418964,0.000000
0.446546,0.000000,0.419148,0.000000
0.531025,0.000000,0.505861,0.000000
0.532818,0.000000,0.506029,0.000000
0.444824,0.000000,0.395319,0.000000
0.308343,0.000000,0.287634,0.000000
0.431022,0.000000,0.423128,0.000000
0.547340,0.000000,0.498614,0.000000
0.128208,0.020979,0.132858,0.016720
0.353853,0.000000,0.360550,0.000000
0.309927,0.000000,0.303544,0.000000
0.445480,0.000000,0.421906,0.000000
0.385152,0.000000,0.365971,0.000000
0.482882,0.000000,0.463298,0.000000
0.320555,0.000000,0.305354,0.000000
0.348216,0.000000,0.348047,0.000000
0.496685,0.000000,0.471796,0.000000
0.518262,0.000000,0.490282,0.000000
0.511418,0.000000,0.488671,0.000000
0.501243,0.000000,0.476362,0.000000
0.469654,0.000000,0.445626,0.000000
0.458503,0.000000,0.437708,0.000000
