x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.559694,0,0.568487,0
0.528563,0,0.534426,0
0.546983,0,0.558215,0
0.563371,0,0.572283,0
0.561919,0,0.566784,0
0.551393,0,0.578342,0
0.604778,0,0.599942,0
0.594974,0,0.603391,0
0.605354,0,0.611159,0
0.622015,0,0.635515,0
0.594352,0,0.59708,0
0.636684,0,0.640991,0
0.651789,0,0.659544,0
0.6789,0,0.693658,0
0.654345,0,0.665789,0
0.685233,0,0.685774,0
0.676066,0,0.68787,0
0.683441,0,0.688523,0
0.699862,0,0.704924,0
0.677235,0,0.691347,0
0.690778,0,0.718405,0
0.702625,0,0.725416,0
0.682268,0,0.712102,0
0.704191,0,0.71729,0
0.6858,0,0.700003,0
0.705665,0,0.725703,0
0.709153,0,0.737172,0
0.713201,0,0.730817,0
0.717374,0,0.74151,0
0.707313,0,0.714397,0
0.708674,0,0.733255,0
0.652646,0,0.669416,0
0.722976,0,0.75505,0
0.688653,0,0.721336,0
0.694493,0,0.721185,0
0.727936,0,0.760711,0
0.71624,0,0.744949,0
0.727441,0,0.754113,0
0.732516,0,0.766163,0
0.754279,0,0.784987,0
0.744206,0,0.764745,0
0.738828,0,0.778551,0
0.746784,0,0.78473,0
0.745492,0,0.783683,0
0.739103,0,0.771279,0
0.738735,0,0.764254,0
0.730134,0,0.766201,0
0.748459,0,0.79529,0
0.764109,0,0.808554,0
0.757591,0,0.794405,0
0.739452,0,0.782639,0
0.760097,0,0.791394,0
0.696775,0,0.716903,0
0.771861,0,0.813568,0
0.758385,0,0.803354,0
0.76229,0,0.811061,0
0.777419,0,0.820324,0
0.762932,0,0.816561,0
0.772701,0,0.811513,0
0.726817,0,0.771573,0
0.776072,0,0.821598,0
0.777539,0,0.824233,0
0.774668,0,0.820834,0
0.749407,0,0.794833,0
0.787078,0,0.836599,0
0.782879,0,0.822535,0
0.780806,0,0.824819,0
0.775051,0,0.82984,0
0.785966,0,0.826515,0
0.778284,0,0.81959,0
0.784295,0,0.82955,0
0.797012,0,0.841342,0
0.793904,0,0.830266,0
0.777159,0,0.826344,0
0.796747,0,0.84505,0
0.791796,0,0.842697,0
0.788531,0,0.836114,0
0.792704,0,0.843416,0
0.797522,0,0.845059,0
0.801792,0,0.848639,0
0.796711,0,0.843741,0
0.801066,0,0.849916,0
0.795916,0,0.846303,0
0.790476,0,0.841931,0
0.79256,0,0.845589,0
0.799034,0,0.848666,0
0.799553,0,0.848552,0
0.79924,0,0.849374,0
0.801609,0,0.850706,0
0.801552,0,0.849994,0
