# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.551598,0.000000,0.476646,0.000000
0.643977,0.000000,0.574040,0.000000
0.581510,0.000000,0.489384,0.000000
0.638984,0.000000,0.563096,0.000000
0.596666,0.000000,0.493017,0.000000
0.638703,0.000000,0.582601,0.000000
0.644676,0.000000,0.592713,0.000000
0.466039,0.000000,0.396166,0.000000
0.604472,0.000000,0.529049,0.000000
0.620799,0.000000,0.536930,0.000000
0.562911,0.000000,0.488711,0.000000
0.604722,0.000000,0.544848,0.000000
0.624147,0.000000,0.561058,0.000000
0.635824,0.000000,0.583761,0.000000
0.607138,0.000000,0.551536,0.000000
0.576735,0.000000,0.515669,0.000000
0.638796,0.000000,0.575823,0.000000
0.637066,0.000000,0.587188,0.000000
0.616283,0.000000,0.562467,0.000000
0.635036,0.000000,0.578923,0.000000
0.616764,0.000000,0.551768,0.000000
0.602162,0.000000,0.548751,0.000000
0.611908,0.000000,0.547498,0.000000
0.605031,0.000000,0.542489,0.000000
0.594144,0.000000,0.543482,0.000000
0.625646,0.000000,0.577263,0.000000
0.604608,0.000000,0.543375,0.000000
0.623481,0.000000,0.571684,0.000000
0.613770,0.000000,0.559619,0.000000
0.616634,0.000000,0.563805,0.000000
