x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.430805,0,0.460969,0
0.501287,0,0.497076,0
0.482003,0,0.525939,0
0.521765,0,0.540995,0
0.458496,0,0.490523,0
0.57712,0,0.594204,0
0.591176,0,0.602162,0
0.586684,0,0.596064,0
0.542186,0,0.568207,0
0.609871,0,0.64024,0
0.483258,0,0.549371,0
0.592835,0,0.584188,0
0.608576,0,0.609918,0
0.623241,0,0.609816,0
0.626863,0,0.615799,0
0.637221,0,0.665797,0
0.645064,0,0.648495,0
0.645506,0,0.642274,0
0.656738,0,0.653909,0
0.652035,0,0.661773,0
0.680854,0,0.690463,0
0.657787,0,0.670206,0
0.60244,0,0.615721,0
0.679409,0,0.68163,0
0.656156,0,0.660455,0
0.668652,0,0.66874,0
0.68266,0,0.683457,0
0.674797,0,0.682757,0
0.681415,0,0.692259,0
0.693862,0,0.710453,0
0.691573,0,0.700647,0
0.541324,0,0.573517,0
0.697557,0,0.708419,0
0.706864,0,0.718482,0
0.702213,0,0.714809,0
0.699346,0,0.717735,0
0.708232,0,0.724943,0
0.706519,0,0.716493,0
0.699614,0,0.714599,0
0.697657,0,0.717651,0
0.727631,0,0.74584,0
0.715202,0,0.735982,0
0.728875,0,0.748667,0
0.722668,0,0.747762,0
0.717126,0,0.732443,0
0.721087,0,0.74058,0
0.734477,0,0.757718,0
0.72555,0,0.74546,0
0.701998,0,0.705939,0
0.734291,0,0.765771,0
0.736361,0,0.766581,0
0.748362,0,0.772864,0
0.73342,0,0.755616,0
0.75519,0,0.786736,0
0.723033,0,0.745162,0
0.731834,0,0.761198,0
0.746637,0,0.771596,0
0.743339,0,0.772788,0
0.731496,0,0.759938,0
0.715193,0,0.744181,0
0.754486,0,0.780236,0
0.743522,0,0.777352,0
0.761677,0,0.795676,0
0.742249,0,0.779056,0
0.761903,0,0.795901,0
0.750445,0,0.778174,0
0.749748,0,0.776021,0
0.757638,0,0.795009,0
0.763379,0,0.798317,0
0.757935,0,0.786707,0
0.754888,0,0.787596,0
0.761747,0,0.797341,0
0.768223,0,0.799256,0
0.763676,0,0.795632,0
0.778252,0,0.817684,0
0.770913,0,0.803864,0
0.774608,0,0.810337,0
0.77156,0,0.806944,0
0.769804,0,0.810002,0
0.77305,0,0.810405,0
0.769868,0,0.805959,0
0.770657,0,0.804642,0
0.773685,0,0.805713,0
0.774533,0,0.806966,0
0.773852,0,0.810276,0
0.775994,0,0.814587,0
0.772396,0,0.807516,0
0.774786,0,0.810976,0
0.777288,0,0.813331,0
0.777459,0,0.814289,0
