# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.260381,0.000002,0.248168,0.000006
0.261921,0.000002,0.285562,0.000000
0.271887,0.000001,0.260204,0.000002
0.277008,0.000000,0.328134,0.000000
0.229565,0.000030,0.202438,0.000245
0.236027,0.000018,0.242777,0.000010
0.304412,0.000000,0.281584,0.000000
0.244494,0.000009,0.238870,0.000014
0.313850,0.000000,0.298386,0.000000
0.306381,0.000000,0.300817,0.000000
0.285404,0.000000,0.271279,0.000001
0.321044,0.000000,0.341741,0.000000
0.322228,0.000000,0.317862,0.000000
0.328693,0.000000,0.354848,0.000000
0.340441,0.000000,0.367435,0.000000
0.365937,0.000000,0.333231,0.000000
0.322868,0.000000,0.357053,0.000000
0.104976,0.059097,0.065304,0.241125
0.216094,0.000088,0.202143,0.000250
0.315769,0.000000,0.291182,0.000000
0.365318,0.000000,0.338981,0.000000
0.334077,0.000000,0.310636,0.000000
0.325107,0.000000,0.301178,0.000000
0.364563,0.000000,0.357857,0.000000
0.363252,0.000000,0.344052,0.000000
0.354756,0.000000,0.338343,0.000000
0.394056,0.000000,0.371581,0.000000
0.382022,0.000000,0.353454,0.000000
0.376016,0.000000,0.350970,0.000000
0.390131,0.000000,0.369642,0.000000
