x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.560582,0,0.563515,0
0.545031,0,0.554391,0
0.574999,0,0.574179,0
0.558334,0,0.562825,0
0.590608,0,0.601969,0
0.632019,0,0.627269,0
0.629381,0,0.621111,0
0.620817,0,0.628026,0
0.64339,0,0.644823,0
0.637604,0,0.639695,0
0.651439,0,0.6427,0
0.624113,0,0.630402,0
0.662036,0,0.676986,0
0.65874,0,0.662862,0
0.670825,0,0.695507,0
0.488231,0,0.492516,0
0.686974,0,0.713195,0
0.69053,0,0.698072,0
0.659373,0,0.679542,0
0.704314,0,0.712951,0
0.717605,0,0.736266,0
0.728632,0,0.750519,0
0.648513,0,0.651123,0
0.697709,0,0.716334,0
0.730081,0,0.747875,0
0.716338,0,0.743981,0
0.738789,0,0.775422,0
0.759577,0,0.788771,0
0.737936,0,0.761296,0
0.752756,0,0.786825,0
0.744077,0,0.764166,0
0.718567,0,0.748298,0
0.757096,0,0.78262,0
0.760692,0,0.792912,0
0.77485,0,0.813746,0
0.765007,0,0.798406,0
0.77106,0,0.799434,0
0.775185,0,0.807411,0
0.75847,0,0.782912,0
0.786625,0,0.834511,0
0.778491,0,0.804802,0
0.784971,0,0.825744,0
0.764197,0,0.8065,0
0.789567,0,0.827567,0
0.75031,0,0.785725,0
0.811271,0,0.858545,0
0.813041,0,0.854234,0
0.798041,0,0.834444,0
0.80586,0,0.851524,0
0.781598,0,0.820773,0
0.802107,0,0.836239,0
0.810814,0,0.863456,0
0.807021,0,0.84867,0
0.807428,0,0.851911,0
0.825582,0,0.87425,0
0.814783,0,0.855205,0
0.830532,0,0.875207,0
0.825137,0,0.871399,0
0.829811,0,0.872373,0
0.831994,0,0.883807,0
0.833595,0,0.870584,0
0.832825,0,0.876518,0
0.844871,0,0.891336,0
0.831146,0,0.872087,0
0.839068,0,0.893245,0
0.823264,0,0.868631,0
0.839204,0,0.883798,0
0.840098,0,0.881037,0
0.840898,0,0.890153,0
0.834293,0,0.872757,0
0.84097,0,0.876805,0
0.841426,0,0.888986,0
0.849503,0,0.892906,0
0.847431,0,0.889242,0
0.857434,0,0.901,0
0.855422,0,0.899765,0
0.848991,0,0.890011,0
0.854841,0,0.894679,0
0.851193,0,0.890028,0
0.865534,0,0.91075,0
0.853464,0,0.892841,0
0.858103,0,0.898115,0
0.863082,0,0.905811,0
0.859975,0,0.904847,0
0.862127,0,0.901119,0
0.864573,0,0.906153,0
0.863199,0,0.904108,0
0.864718,0,0.903692,0
0.866462,0,0.906272,0
0.866808,0,0.90599,0
