# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.347974,0.000000,0.340183,0.000000
0.394473,0.000000,0.335606,0.000000
0.300356,0.000000,0.254559,0.000003
0.408547,0.000000,0.376653,0.000000
0.431644,0.000000,0.402117,0.000000
0.409277,0.000000,0.394519,0.000000
0.447252,0.000000,0.414103,0.000000
0.415591,0.000000,0.389989,0.000000
0.405077,0.000000,0.366812,0.000000
0.447293,0.000000,0.422299,0.000000
0.423742,0.000000,0.388243,0.000000
0.441397,0.000000,0.416137,0.000000
0.436249,0.000000,0.413934,0.000000
0.442205,0.000000,0.430205,0.000000
0.405520,0.000000,0.391183,0.000000
0.447216,0.000000,0.419629,0.000000
0.434003,0.000000,0.414634,0.000000
0.458861,0.000000,0.418144,0.000000
0.444400,0.000000,0.421160,0.000000
0.269805,0.000001,0.227234,0.000037
0.457941,0.000000,0.420056,0.000000
0.438667,0.000000,0.414645,0.000000
0.450976,0.000000,0.430795,0.000000
0.435819,0.000000,0.420630,0.000000
0.464905,0.000000,0.448025,0.000000
0.452291,0.000000,0.433438,0.000000
0.451679,0.000000,0.440408,0.000000
0.469954,0.000000,0.448559,0.000000
0.455296,0.000000,0.443055,0.000000
0.462270,0.000000,0.447302,0.000000
