# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.116375,0.036280,0.154473,0.005328
0.376787,0.000000,0.334300,0.000000
-0.107167,0.053968,-0.052273,0.348286
0.337889,0.000000,0.303311,0.000000
0.451728,0.000000,0.389490,0.000000
0.427247,0.000000,0.394770,0.000000
0.476845,0.000000,0.413483,0.000000
0.476057,0.000000,0.431616,0.000000
0.481467,0.000000,0.464470,0.000000
0.513909,0.000000,0.488744,0.000000
0.512414,0.000000,0.474134,0.000000
0.507515,0.000000,0.506285,0.000000
0.472117,0.000000,0.458056,0.000000
0.534216,0.000000,0.541130,0.000000
0.393798,0.000000,0.384586,0.000000
0.562080,0.000000,0.544237,0.000000
0.546054,0.000000,0.533626,0.000000
0.549825,0.000000,0.545213,0.000000
0.517049,0.000000,0.505423,0.000000
0.538086,0.000000,0.530747,0.000000
0.522597,0.000000,0.511200,0.000000
0.540235,0.000000,0.540560,0.000000
0.554652,0.000000,0.543181,0.000000
0.540128,0.000000,0.538834,0.000000
0.472718,0.000000,0.461717,0.000000
0.563174,0.000000,0.553749,0.000000
0.546610,0.000000,0.526355,0.000000
0.540196,0.000000,0.538217,0.000000
0.560947,0.000000,0.551951,0.000000
0.570287,0.000000,0.563655,0.000000
