# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.042678,0.443927,0.029560,0.596013
0.096536,0.082742,0.110750,0.046380
0.101884,0.067012,0.090692,0.103206
0.110293,0.047293,0.138724,0.012438
0.114144,0.040037,0.135232,0.014852
0.113338,0.041473,0.120232,0.030490
0.099201,0.074568,0.096012,0.084433
0.098218,0.077502,0.083724,0.132620
0.113414,0.041335,0.130906,0.018406
0.114854,0.038807,0.105831,0.057049
0.107352,0.053550,0.109051,0.049858
0.104796,0.059534,0.102102,0.066428
0.109333,0.049266,0.095158,0.087247
0.121361,0.028952,0.119225,0.031919
0.110351,0.047177,0.102952,0.064185
0.109310,0.049314,0.106515,0.055453
0.105338,0.058221,0.094071,0.090934
0.116693,0.035770,0.111550,0.044813
0.116198,0.036567,0.109378,0.049171
0.116092,0.036739,0.120064,0.030724
0.116186,0.036586,0.125524,0.023843
0.112669,0.042698,0.114958,0.038630
0.107131,0.054049,0.099399,0.073986
0.112941,0.042195,0.111945,0.044057
0.111094,0.045700,0.107589,0.053023
0.109623,0.048662,0.105642,0.057495
0.114523,0.039377,0.111642,0.044636
0.113762,0.040711,0.113468,0.041239
0.114924,0.038688,0.111704,0.044516
0.115707,0.037372,0.110453,0.046973
