x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.523682,0,0.490061,0
0.529774,0,0.477501,0
0.492294,0,0.437293,0
0.565794,0,0.496395,0
0.548161,0,0.48523,0
0.499617,0,0.456963,0
0.540329,0,0.472636,0
0.523487,0,0.476372,0
0.531377,0,0.466615,0
0.518704,0,0.428854,0
0.249772,0.000143,0.167129,0.054053
0.556254,0,0.503767,0
0.482966,0,0.429685,0
0.531292,0,0.486034,0
0.520516,0,0.482477,0
0.504154,0,0.453453,0
0.471584,0,0.410501,0
0.533523,0,0.458533,0
0.491609,0,0.449005,0
0.476009,0,0.405818,0
0.3789,0,0.332178,1e-06
0.43446,0,0.371482,0
0.492887,0,0.431737,0
0.470334,0,0.406712,0
0.494939,0,0.408962,0
0.494693,0,0.425898,0
0.467717,0,0.420191,0
0.486881,0,0.430864,0
0.455584,0,0.40988,0
0.460856,0,0.410893,0
0.447831,0,0.385366,0
0.441111,0,0.384685,0
0.445136,0,0.397816,0
0.454325,0,0.382943,0
0.468318,0,0.403665,0
0.41164,0,0.352169,0
0.480051,0,0.415315,0
0.545741,0,0.462051,0
0.416311,0,0.368389,0
0.405856,0,0.363706,0
0.415977,0,0.357677,0
0.427607,0,0.374871,0
0.447884,0,0.399306,0
0.445161,0,0.376373,0
0.354411,0,0.300509,1.2e-05
0.42583,0,0.374972,0
0.431428,0,0.372193,0
0.452236,0,0.381805,0
0.484623,0,0.409116,0
0.436474,0,0.375888,0
0.479604,0,0.419274,0
0.387314,0,0.335543,0
0.406131,0,0.358814,0
0.38384,0,0.329311,1e-06
0.359593,0,0.306935,7e-06
0.419398,0,0.360693,0
0.453046,0,0.393991,0
0.476729,0,0.378548,0
0.408527,0,0.341427,0
0.443954,0,0.386723,0
0.432731,0,0.362206,0
0.410203,0,0.357575,0
0.446568,0,0.397281,0
0.473973,0,0.412033,0
0.439826,0,0.376719,0
0.467979,0,0.406032,0
0.472268,0,0.404095,0
0.401966,0,0.337113,0
0.42124,0,0.372767,0
0.449413,0,0.395865,0
0.459628,0,0.387904,0
0.459725,0,0.395259,0
0.450811,0,0.380748,0
0.447347,0,0.381693,0
0.485381,0,0.417619,0
0.45916,0,0.395982,0
0.464907,0,0.390409,0
0.473292,0,0.394692,0
0.497687,0,0.435354,0
0.47857,0,0.403592,0
0.487543,0,0.419588,0
0.481359,0,0.418872,0
0.469525,0,0.404916,0
0.503053,0,0.430654,0
0.487072,0,0.414883,0
0.474783,0,0.414709,0
0.48643,0,0.407122,0
0.480102,0,0.404517,0
0.483584,0,0.411043,0
0.483287,0,0.409647,0
