x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.565882,0,0.527121,0
0.579971,0,0.530214,0
0.45598,0,0.418384,0
0.552478,0,0.527455,0
0.601496,0,0.565535,0
0.624341,0,0.608349,0
0.688406,0,0.662753,0
0.645633,0,0.669836,0
0.720709,0,0.72685,0
0.724076,0,0.734996,0
0.70236,0,0.678167,0
0.698244,0,0.667237,0
0.677288,0,0.695426,0
0.701777,0,0.71284,0
0.75492,0,0.758993,0
0.759411,0,0.795256,0
0.744401,0,0.720019,0
0.778093,0,0.798298,0
0.786206,0,0.800011,0
0.767307,0,0.798501,0
0.79649,0,0.827954,0
0.771085,0,0.792752,0
0.770966,0,0.768606,0
0.760541,0,0.784079,0
0.727109,0,0.719208,0
0.77466,0,0.790944,0
0.778414,0,0.796711,0
0.784607,0,0.809585,0
0.695845,0,0.712864,0
0.762327,0,0.824771,0
0.739536,0,0.766875,0
0.770586,0,0.818391,0
0.80807,0,0.856061,0
0.797679,0,0.847315,0
0.773346,0,0.802781,0
0.759989,0,0.773867,0
0.762749,0,0.775247,0
0.79047,0,0.822738,0
0.786174,0,0.838344,0
0.788761,0,0.820895,0
0.77349,0,0.817096,0
0.783547,0,0.831428,0
0.788976,0,0.841194,0
0.793603,0,0.833976,0
0.784207,0,0.842449,0
0.754,0,0.795426,0
0.767713,0,0.821525,0
0.758746,0,0.820368,0
0.760192,0,0.785593,0
0.79065,0,0.82784,0
0.770707,0,0.80102,0
0.774481,0,0.829328,0
0.771763,0,0.820371,0
0.788226,0,0.832084,0
0.775354,0,0.799673,0
0.783273,0,0.807518,0
0.793554,0,0.829559,0
0.763915,0,0.820588,0
0.759673,0,0.810559,0
0.751373,0,0.797941,0
0.778265,0,0.817544,0
0.794705,0,0.824836,0
0.805058,0,0.84187,0
0.772323,0,0.818568,0
0.783836,0,0.828959,0
0.787066,0,0.82481,0
0.80201,0,0.839811,0
0.789048,0,0.825384,0
0.791954,0,0.844619,0
0.798199,0,0.82425,0
0.775238,0,0.79869,0
0.793802,0,0.833263,0
0.790586,0,0.835387,0
0.792325,0,0.834874,0
0.802068,0,0.836378,0
0.778968,0,0.816844,0
0.796249,0,0.838286,0
0.785366,0,0.830694,0
0.791424,0,0.829995,0
0.787247,0,0.817003,0
0.781561,0,0.824486,0
0.776566,0,0.833314,0
0.788589,0,0.831707,0
0.790292,0,0.825257,0
0.789492,0,0.831105,0
0.791339,0,0.825891,0
0.798525,0,0.841761,0
0.784803,0,0.834447,0
0.794565,0,0.834196,0
0.792762,0,0.836007,0
