# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.094277,0.000000,-0.016594,0.300931
0.149293,0.000000,0.339612,0.000000
0.378708,0.000000,0.356991,0.000000
0.119081,0.000000,0.262072,0.000000
0.193113,0.000000,0.396468,0.000000
0.021595,0.178211,0.252428,0.000000
0.248608,0.000000,0.361977,0.000000
-0.066825,0.000030,0.105323,0.000000
-0.052320,0.001100,0.173152,0.000000
0.439843,0.000000,0.431432,0.000000
0.371661,0.000000,0.345431,0.000000
0.309282,0.000000,0.396474,0.000000
0.247278,0.000000,0.237573,0.000000
0.112111,0.000000,0.250335,0.000000
0.287046,0.000000,0.275407,0.000000
0.378543,0.000000,0.365305,0.000000
0.469309,0.000000,0.432934,0.000000
0.299323,0.000000,0.269884,0.000000
0.387498,0.000000,0.351715,0.000000
0.520938,0.000000,0.477489,0.000000
0.471223,0.000000,0.414839,0.000000
0.293600,0.000000,0.287971,0.000000
0.474144,0.000000,0.448494,0.000000
0.483559,0.000000,0.430027,0.000000
0.318167,0.000000,0.298983,0.000000
0.468929,0.000000,0.428937,0.000000
0.516039,0.000000,0.495536,0.000000
0.468375,0.000000,0.455632,0.000000
0.170906,0.000000,0.193989,0.000000
0.401211,0.000000,0.382705,0.000000
0.443681,0.000000,0.415878,0.000000
0.291192,0.000000,0.298570,0.000000
0.627468,0.000000,0.590957,0.000000
0.582132,0.000000,0.570895,0.000000
0.423260,0.000000,0.437697,0.000000
0.592925,0.000000,0.582018,0.000000
0.590308,0.000000,0.579295,0.000000
0.409136,0.000000,0.410535,0.000000
0.477088,0.000000,0.474159,0.000000
0.521069,0.000000,0.515717,0.000000
0.399751,0.000000,0.403988,0.000000
0.436887,0.000000,0.452453,0.000000
0.493055,0.000000,0.500542,0.000000
0.485562,0.000000,0.492827,0.000000
0.537014,0.000000,0.542544,0.000000
0.471169,0.000000,0.478121,0.000000
0.585930,0.000000,0.595498,0.000000
0.439792,0.000000,0.449106,0.000000
0.483564,0.000000,0.485175,0.000000
0.610453,0.000000,0.612603,0.000000
0.513240,0.000000,0.518241,0.000000
0.479399,0.000000,0.479810,0.000000
0.381751,0.000000,0.397612,0.000000
0.394811,0.000000,0.413153,0.000000
0.573556,0.000000,0.583220,0.000000
0.558556,0.000000,0.563599,0.000000
0.434110,0.000000,0.447585,0.000000
0.603958,0.000000,0.596260,0.000000
0.364638,0.000000,0.378494,0.000000
0.624610,0.000000,0.625583,0.000000
0.505359,0.000000,0.511047,0.000000
0.455301,0.000000,0.464386,0.000000
0.631662,0.000000,0.626956,0.000000
0.655911,0.000000,0.657740,0.000000
0.493651,0.000000,0.501942,0.000000
0.525184,0.000000,0.538247,0.000000
0.639762,0.000000,0.640894,0.000000
0.519536,0.000000,0.523501,0.000000
0.588918,0.000000,0.593389,0.000000
0.580425,0.000000,0.584646,0.000000
0.602231,0.000000,0.611447,0.000000
0.390375,0.000000,0.405394,0.000000
0.565090,0.000000,0.570109,0.000000
0.582059,0.000000,0.585734,0.000000
0.535166,0.000000,0.539469,0.000000
0.458656,0.000000,0.479868,0.000000
0.563923,0.000000,0.569379,0.000000
0.601321,0.000000,0.605386,0.000000
0.543673,0.000000,0.551181,0.000000
0.625763,0.000000,0.625958,0.000000
0.566175,0.000000,0.570256,0.000000
0.601576,0.000000,0.607914,0.000000
0.502968,0.000000,0.513148,0.000000
0.582400,0.000000,0.586488,0.000000
0.542766,0.000000,0.548483,0.000000
0.531528,0.000000,0.538709,0.000000
0.585055,0.000000,0.589617,0.000000
0.535222,0.000000,0.541978,0.000000
0.566242,0.000000,0.571157,0.000000
0.560056,0.000000,0.565298,0.000000
