x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.580185,0,0.484216,0
0.602891,0,0.532479,0
0.612224,0,0.531721,0
0.633891,0,0.552351,0
0.631934,0,0.543899,0
0.628651,0,0.507732,0
0.646709,0,0.579247,0
0.01129,0.487462,0.143869,0.131947
0.341909,0,0.381347,0
0.663375,0,0.586225,0
0.559545,0,0.501654,0
0.649954,0,0.588376,0
0.664461,0,0.591411,0
0.645726,0,0.563808,0
0.657965,0,0.602587,0
0.655507,0,0.582274,0
0.617382,0,0.570167,0
0.685532,0,0.628319,0
0.675391,0,0.614061,0
0.646286,0,0.597793,0
0.677881,0,0.610533,0
0.661067,0,0.594708,0
0.69512,0,0.624906,0
0.680907,0,0.616652,0
0.690118,0,0.624866,0
0.681678,0,0.629397,0
0.701996,0,0.633794,0
0.712433,0,0.652648,0
0.701595,0,0.643024,0
0.688612,0,0.616621,0
0.713329,0,0.65241,0
0.696482,0,0.620988,0
0.71157,0,0.646236,0
0.73022,0,0.670458,0
0.713071,0,0.639934,0
0.722642,0,0.668036,0
0.570515,0,0.499361,0
0.721176,0,0.643987,0
0.736481,0,0.673853,0
0.738194,0,0.67355,0
0.738347,0,0.66102,0
0.73037,0,0.653797,0
0.736579,0,0.67265,0
0.736181,0,0.670673,0
0.743754,0,0.677979,0
0.758356,0,0.696356,0
0.756805,0,0.698012,0
0.73834,0,0.66738,0
0.762081,0,0.705753,0
0.76259,0,0.710048,0
0.738401,0,0.66757,0
0.761893,0,0.70597,0
0.754019,0,0.692228,0
0.761574,0,0.70041,0
0.692679,0,0.632906,0
0.755574,0,0.692779,0
0.759822,0,0.705884,0
0.75262,0,0.686643,0
0.751787,0,0.685225,0
0.761719,0,0.688656,0
0.771125,0,0.707532,0
0.773062,0,0.707519,0
0.771184,0,0.71166,0
0.755461,0,0.690727,0
0.768051,0,0.715381,0
0.760201,0,0.697647,0
0.757488,0,0.684534,0
0.763121,0,0.696339,0
0.7078,0,0.660193,0
0.768033,0,0.70988,0
0.773064,0,0.718623,0
0.777051,0,0.723605,0
0.76431,0,0.70351,0
0.768493,0,0.707097,0
0.775461,0,0.716398,0
0.766755,0,0.719393,0
0.763316,0,0.70405,0
0.773461,0,0.725196,0
0.773785,0,0.713894,0
0.771634,0,0.715893,0
0.775482,0,0.722055,0
0.77196,0,0.715701,0
0.774523,0,0.718955,0
0.771181,0,0.716339,0
0.765978,0,0.706035,0
0.754001,0,0.69546,0
0.770635,0,0.712498,0
0.769337,0,0.71275,0
0.76818,0,0.71072,0
0.769204,0,0.712288,0
