# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.099056,0.074993,0.208808,0.000153
0.111209,0.045476,0.224742,0.000045
0.118814,0.032520,0.234322,0.000020
0.115244,0.038145,0.140336,0.011445
0.145920,0.008526,0.153767,0.005543
0.162353,0.003384,0.136345,0.014041
0.134751,0.015215,0.165928,0.002736
0.129206,0.019993,0.111575,0.044765
0.193509,0.000460,0.158914,0.004135
0.140749,0.011202,0.147227,0.007947
0.208630,0.000155,0.211452,0.000126
0.148789,0.007301,0.183943,0.000879
0.133358,0.016310,0.142677,0.010128
0.155015,0.005167,0.165123,0.002871
0.128823,0.020366,0.160960,0.003672
0.189864,0.000591,0.201811,0.000256
0.172810,0.001796,0.157288,0.004541
0.149955,0.006850,0.154131,0.005432
0.129419,0.019788,0.126305,0.022977
0.103615,0.062479,0.176759,0.001400
0.147282,0.007923,0.135196,0.014879
0.185679,0.000784,0.203501,0.000226
0.176052,0.001465,0.196637,0.000370
0.150972,0.006477,0.191420,0.000532
0.154974,0.005179,0.150517,0.006641
0.173703,0.001698,0.164246,0.003025
0.157271,0.004545,0.159947,0.003895
0.150179,0.006766,0.142360,0.010298
0.176862,0.001391,0.167900,0.002429
0.143509,0.009694,0.125542,0.023823
0.158313,0.004281,0.165703,0.002773
0.151889,0.006156,0.129704,0.019517
0.160638,0.003742,0.143883,0.009503
0.156149,0.004846,0.149830,0.006897
0.143307,0.009798,0.111621,0.044675
0.161192,0.003623,0.169851,0.002156
0.128984,0.020209,0.096563,0.082656
0.146207,0.008395,0.127520,0.021683
0.184052,0.000873,0.181745,0.001016
0.167382,0.002506,0.148977,0.007226
0.171401,0.001960,0.151401,0.006325
0.190645,0.000560,0.170148,0.002117
0.171955,0.001894,0.153268,0.005701
0.174818,0.001584,0.180691,0.001088
0.169707,0.002175,0.156344,0.004792
0.178493,0.001254,0.175660,0.001502
0.185476,0.000794,0.187167,0.000709
0.163716,0.003122,0.147064,0.008017
0.182067,0.000994,0.181887,0.001006
0.193141,0.000472,0.190718,0.000558
0.186243,0.000755,0.165906,0.002739
0.215488,0.000092,0.201942,0.000254
0.190855,0.000553,0.183416,0.000910
0.213409,0.000108,0.197641,0.000345
0.170356,0.002090,0.162227,0.003409
0.228147,0.000034,0.215169,0.000095
0.198130,0.000333,0.190319,0.000573
0.193704,0.000454,0.195131,0.000411
0.185807,0.000777,0.168192,0.002386
0.181910,0.001005,0.166367,0.002665
0.203159,0.000232,0.196245,0.000380
0.192741,0.000485,0.173105,0.001763
0.213453,0.000108,0.208787,0.000153
0.209769,0.000143,0.205525,0.000195
0.203764,0.000222,0.197447,0.000349
0.190045,0.000584,0.179898,0.001145
0.196683,0.000369,0.188576,0.000645
0.208354,0.000158,0.198973,0.000314
0.218634,0.000072,0.220490,0.000063
0.215783,0.000090,0.213192,0.000110
0.213994,0.000104,0.211562,0.000125
0.221504,0.000058,0.215873,0.000090
0.204535,0.000210,0.191263,0.000537
0.208661,0.000155,0.208189,0.000160
0.221861,0.000056,0.212234,0.000118
0.216559,0.000085,0.232678,0.000023
0.216531,0.000085,0.214769,0.000098
0.232782,0.000023,0.222061,0.000055
0.216723,0.000084,0.207758,0.000166
0.230225,0.000029,0.227931,0.000034
0.219990,0.000065,0.219628,0.000067
0.226370,0.000039,0.217139,0.000081
0.229151,0.000031,0.222747,0.000052
0.233961,0.000021,0.230139,0.000029
0.233115,0.000023,0.222264,0.000054
0.240013,0.000013,0.228310,0.000033
0.234468,0.000020,0.227062,0.000037
0.233196,0.000022,0.227586,0.000035
0.233983,0.000021,0.228561,0.000033
0.232161,0.000024,0.225950,0.000041
