# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.311663,0.000000,0.313417,0.000000
0.566722,0.000000,0.541363,0.000000
0.581544,0.000000,0.569525,0.000000
0.652350,0.000000,0.661688,0.000000
0.674527,0.000000,0.690636,0.000000
0.688303,0.000000,0.696718,0.000000
0.708272,0.000000,0.733921,0.000000
0.698418,0.000000,0.715931,0.000000
0.683925,0.000000,0.688723,0.000000
0.675140,0.000000,0.673195,0.000000
0.692763,0.000000,0.695160,0.000000
0.699634,0.000000,0.738893,0.000000
0.705382,0.000000,0.713337,0.000000
0.716624,0.000000,0.734652,0.000000
0.697106,0.000000,0.719558,0.000000
0.726836,0.000000,0.745867,0.000000
0.710250,0.000000,0.722477,0.000000
0.730376,0.000000,0.741953,0.000000
0.730535,0.000000,0.746697,0.000000
0.720114,0.000000,0.736182,0.000000
0.717244,0.000000,0.743713,0.000000
0.722995,0.000000,0.745307,0.000000
0.720985,0.000000,0.734967,0.000000
0.729844,0.000000,0.744928,0.000000
0.734753,0.000000,0.751494,0.000000
0.727990,0.000000,0.742689,0.000000
0.726455,0.000000,0.738954,0.000000
0.730685,0.000000,0.746840,0.000000
0.732192,0.000000,0.745413,0.000000
0.731247,0.000000,0.745714,0.000000
