x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.467969,0,0.492023,0
0.39567,0,0.442551,0
0.540325,0,0.557888,0
0.539627,0,0.569941,0
0.536089,0,0.563258,0
0.525179,0,0.54717,0
0.537584,0,0.571031,0
0.607063,0,0.626133,0
0.481749,0,0.495884,0
0.587772,0,0.612784,0
0.627033,0,0.651907,0
0.575382,0,0.591678,0
0.612046,0,0.636919,0
0.625516,0,0.64601,0
0.666148,0,0.685904,0
0.665962,0,0.688054,0
0.675338,0,0.696349,0
0.707032,0,0.725865,0
0.680047,0,0.699659,0
0.708669,0,0.733841,0
0.729464,0,0.742518,0
0.734929,0,0.749718,0
0.726989,0,0.746254,0
0.722108,0,0.736457,0
0.735116,0,0.752889,0
0.71232,0,0.722745,0
0.742512,0,0.756046,0
0.750392,0,0.768889,0
0.758041,0,0.771436,0
0.769299,0,0.796004,0
0.766292,0,0.781769,0
0.760882,0,0.783979,0
0.781453,0,0.802986,0
0.794402,0,0.814869,0
0.777626,0,0.798752,0
0.777287,0,0.796751,0
0.786512,0,0.807213,0
0.802605,0,0.817752,0
0.803796,0,0.82221,0
0.801898,0,0.827396,0
0.805254,0,0.83192,0
0.788018,0,0.818098,0
0.799181,0,0.821068,0
0.794818,0,0.822819,0
0.802688,0,0.822031,0
0.806446,0,0.837216,0
0.794506,0,0.825118,0
0.792207,0,0.82487,0
0.812965,0,0.839063,0
0.817782,0,0.837437,0
0.810199,0,0.836192,0
0.816897,0,0.844387,0
0.809695,0,0.83581,0
0.814351,0,0.838065,0
0.80821,0,0.834958,0
0.803133,0,0.833891,0
0.818481,0,0.843672,0
0.819829,0,0.843173,0
0.82531,0,0.851725,0
0.82007,0,0.848122,0
0.823176,0,0.845463,0
0.829328,0,0.858823,0
0.810447,0,0.836628,0
0.82106,0,0.847131,0
0.82509,0,0.852896,0
0.831866,0,0.855677,0
0.837855,0,0.864706,0
0.834051,0,0.860796,0
0.836377,0,0.861127,0
0.838181,0,0.859915,0
0.836813,0,0.858845,0
0.84141,0,0.862963,0
0.828386,0,0.856672,0
0.827716,0,0.856731,0
0.837219,0,0.86652,0
0.827417,0,0.850367,0
0.83792,0,0.868052,0
0.842339,0,0.86859,0
0.839271,0,0.863514,0
0.836939,0,0.865655,0
0.840939,0,0.867298,0
0.844289,0,0.871806,0
0.842469,0,0.871712,0
0.841455,0,0.868575,0
0.846153,0,0.872677,0
0.848888,0,0.8739,0
0.845078,0,0.870969,0
0.847358,0,0.874881,0
0.843393,0,0.870379,0
0.847404,0,0.873687,0
