# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.394506,0.000000,0.397960,0.000000
-0.201963,0.000253,-0.190967,0.000548
0.586193,0.000000,0.598797,0.000000
0.549319,0.000000,0.518432,0.000000
0.028280,0.612034,0.016285,0.770272
0.634538,0.000000,0.617951,0.000000
0.474042,0.000000,0.485780,0.000000
0.622850,0.000000,0.617745,0.000000
0.583619,0.000000,0.597692,0.000000
0.441878,0.000000,0.448411,0.000000
0.617258,0.000000,0.602593,0.000000
0.560936,0.000000,0.571328,0.000000
0.645876,0.000000,0.643232,0.000000
0.499941,0.000000,0.512962,0.000000
0.547584,0.000000,0.556164,0.000000
0.630479,0.000000,0.623644,0.000000
0.468711,0.000000,0.487694,0.000000
0.501024,0.000000,0.518338,0.000000
0.616889,0.000000,0.618337,0.000000
0.392845,0.000000,0.394626,0.000000
0.442820,0.000000,0.456020,0.000000
0.553254,0.000000,0.550346,0.000000
0.570843,0.000000,0.581189,0.000000
0.568955,0.000000,0.573421,0.000000
0.639066,0.000000,0.629848,0.000000
0.487788,0.000000,0.516120,0.000000
0.478204,0.000000,0.498567,0.000000
0.471402,0.000000,0.494673,0.000000
0.503423,0.000000,0.529292,0.000000
0.540834,0.000000,0.560261,0.000000
