# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.380341,0.000000,0.381465,0.000000
0.318647,0.000000,0.323344,0.000000
0.133501,0.016195,0.114143,0.040039
0.220807,0.000061,0.214355,0.000101
0.138567,0.012538,0.154387,0.005354
0.140721,0.011219,0.149466,0.007036
0.452704,0.000000,0.434861,0.000000
0.423666,0.000000,0.412365,0.000000
0.456784,0.000000,0.460026,0.000000
0.217753,0.000078,0.208826,0.000153
0.232550,0.000024,0.229154,0.000031
0.267154,0.000001,0.263996,0.000001
0.156415,0.004773,0.160382,0.003798
0.460351,0.000000,0.471889,0.000000
0.290751,0.000000,0.291661,0.000000
0.157882,0.004389,0.157039,0.004606
0.232014,0.000025,0.234039,0.000021
0.162511,0.003353,0.152990,0.005790
0.182208,0.000985,0.194428,0.000432
0.312212,0.000000,0.321476,0.000000
0.369037,0.000000,0.365726,0.000000
0.374622,0.000000,0.368727,0.000000
0.202876,0.000237,0.198113,0.000333
0.274251,0.000001,0.274740,0.000001
0.423969,0.000000,0.425570,0.000000
0.325072,0.000000,0.333310,0.000000
0.379989,0.000000,0.369057,0.000000
0.355140,0.000000,0.343867,0.000000
0.292697,0.000000,0.286069,0.000000
0.254478,0.000003,0.253074,0.000004
0.305490,0.000000,0.289975,0.000000
0.391185,0.000000,0.379905,0.000000
0.261524,0.000002,0.248591,0.000006
0.279354,0.000000,0.255946,0.000003
0.319430,0.000000,0.320121,0.000000
0.393335,0.000000,0.389546,0.000000
0.446018,0.000000,0.444682,0.000000
0.500857,0.000000,0.492272,0.000000
0.507500,0.000000,0.512551,0.000000
0.534758,0.000000,0.543933,0.000000
0.528519,0.000000,0.540690,0.000000
0.359323,0.000000,0.379953,0.000000
0.491397,0.000000,0.502888,0.000000
0.532891,0.000000,0.535702,0.000000
0.478368,0.000000,0.474848,0.000000
0.533491,0.000000,0.551663,0.000000
0.567575,0.000000,0.579808,0.000000
0.547176,0.000000,0.549336,0.000000
0.601550,0.000000,0.634577,0.000000
0.604848,0.000000,0.625339,0.000000
0.541299,0.000000,0.561351,0.000000
0.586625,0.000000,0.609703,0.000000
0.528175,0.000000,0.545581,0.000000
0.520089,0.000000,0.532181,0.000000
0.571938,0.000000,0.577961,0.000000
0.493001,0.000000,0.516759,0.000000
0.602666,0.000000,0.606090,0.000000
0.630768,0.000000,0.632593,0.000000
0.538497,0.000000,0.545057,0.000000
0.569419,0.000000,0.565088,0.000000
0.597615,0.000000,0.605621,0.000000
0.554646,0.000000,0.558754,0.000000
0.586015,0.000000,0.588627,0.000000
0.569647,0.000000,0.581926,0.000000
0.591491,0.000000,0.604275,0.000000
0.563584,0.000000,0.578792,0.000000
0.594426,0.000000,0.601357,0.000000
0.623888,0.000000,0.639151,0.000000
0.530586,0.000000,0.552149,0.000000
0.581526,0.000000,0.600401,0.000000
0.595561,0.000000,0.611455,0.000000
0.563997,0.000000,0.574628,0.000000
0.634866,0.000000,0.639669,0.000000
0.588127,0.000000,0.597877,0.000000
0.636203,0.000000,0.640178,0.000000
0.620784,0.000000,0.630608,0.000000
0.628234,0.000000,0.637598,0.000000
0.664816,0.000000,0.671481,0.000000
0.603614,0.000000,0.620707,0.000000
0.607114,0.000000,0.622219,0.000000
0.623702,0.000000,0.633434,0.000000
0.621325,0.000000,0.631680,0.000000
0.614347,0.000000,0.627429,0.000000
0.651059,0.000000,0.659527,0.000000
0.633531,0.000000,0.644258,0.000000
0.632838,0.000000,0.646844,0.000000
0.638713,0.000000,0.644407,0.000000
0.629086,0.000000,0.642054,0.000000
0.631243,0.000000,0.642873,0.000000
0.638755,0.000000,0.648972,0.000000
