x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.475219,0,0.450834,0
0.422956,0,0.386896,0
0.497077,0,0.430828,0
0.475468,0,0.431122,0
0.482602,0,0.359194,0
0.51604,0,0.40163,0
0.437999,0,0.45038,0
0.482686,0,0.384199,0
0.389212,0,0.369538,0
0.498434,0,0.466107,0
0.5215,0,0.442233,0
0.492675,0,0.499163,0
0.481998,0,0.428622,0
0.540259,0,0.536472,0
0.502264,0,0.542281,0
0.506142,0,0.528837,0
0.389923,0,0.368222,0
0.514493,0,0.55891,0
0.528287,0,0.580283,0
0.525055,0,0.590804,0
0.545792,0,0.583108,0
0.597966,0,0.607673,0
0.574205,0,0.614779,0
0.58765,0,0.56976,0
0.59322,0,0.616237,0
0.615027,0,0.614588,0
0.588964,0,0.611033,0
0.547893,0,0.557572,0
0.599706,0,0.598643,0
0.578757,0,0.576135,0
0.61998,0,0.636316,0
0.580051,0,0.546723,0
0.547531,0,0.529369,0
0.598403,0,0.617573,0
0.622415,0,0.600732,0
0.630964,0,0.637382,0
0.551287,0,0.488268,0
0.607555,0,0.585459,0
0.649417,0,0.612093,0
0.63913,0,0.63077,0
0.654354,0,0.648947,0
0.654684,0,0.629244,0
0.65981,0,0.630633,0
0.656373,0,0.629133,0
0.655933,0,0.62346,0
0.655172,0,0.608882,0
0.680973,0,0.651975,0
0.641665,0,0.581634,0
0.671334,0,0.651025,0
0.686124,0,0.64803,0
0.65567,0,0.632086,0
0.682646,0,0.655366,0
0.680834,0,0.660996,0
0.679249,0,0.634885,0
0.696366,0,0.655956,0
0.711385,0,0.677848,0
0.688018,0,0.667251,0
0.702792,0,0.671213,0
0.688996,0,0.650387,0
0.706686,0,0.680083,0
0.705974,0,0.670405,0
0.691888,0,0.640868,0
0.694787,0,0.652574,0
0.70974,0,0.664234,0
0.70957,0,0.665658,0
0.691879,0,0.652178,0
0.706305,0,0.681076,0
0.716714,0,0.687954,0
0.705689,0,0.649269,0
0.723107,0,0.679379,0
0.727445,0,0.69478,0
0.722481,0,0.680494,0
0.684186,0,0.62073,0
0.73012,0,0.698909,0
0.724945,0,0.672733,0
0.718021,0,0.685972,0
0.7253,0,0.684707,0
0.738702,0,0.696581,0
0.729048,0,0.688916,0
0.718424,0,0.6769,0
0.718832,0,0.674642,0
0.743654,0,0.705633,0
0.737656,0,0.693972,0
0.742579,0,0.705806,0
0.732309,0,0.678475,0
0.736551,0,0.685225,0
0.738737,0,0.696073,0
0.739935,0,0.692859,0
0.745197,0,0.706289,0
0.740744,0,0.693532,0
