# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.249309,0.000006,0.232376,0.000024
0.246250,0.000007,0.282475,0.000000
0.125061,0.024370,0.110230,0.047422
0.221248,0.000059,0.251202,0.000005
0.307917,0.000000,0.306703,0.000000
0.363002,0.000000,0.367300,0.000000
0.288558,0.000000,0.334245,0.000000
0.324037,0.000000,0.300380,0.000000
0.327547,0.000000,0.324017,0.000000
0.341875,0.000000,0.360137,0.000000
0.324605,0.000000,0.340067,0.000000
0.317677,0.000000,0.325150,0.000000
0.362410,0.000000,0.339026,0.000000
0.312008,0.000000,0.293736,0.000000
0.290574,0.000000,0.278641,0.000000
0.360982,0.000000,0.369150,0.000000
0.342058,0.000000,0.388987,0.000000
0.368043,0.000000,0.369196,0.000000
0.397590,0.000000,0.403056,0.000000
0.255269,0.000003,0.251963,0.000004
0.414187,0.000000,0.430808,0.000000
0.386700,0.000000,0.379496,0.000000
0.377106,0.000000,0.359866,0.000000
0.391516,0.000000,0.382905,0.000000
0.399665,0.000000,0.387763,0.000000
0.374483,0.000000,0.398684,0.000000
0.377693,0.000000,0.376892,0.000000
0.368792,0.000000,0.421213,0.000000
0.426145,0.000000,0.447162,0.000000
0.406939,0.000000,0.401361,0.000000
0.410854,0.000000,0.396059,0.000000
0.441627,0.000000,0.431099,0.000000
0.455868,0.000000,0.468940,0.000000
0.400870,0.000000,0.398672,0.000000
0.396239,0.000000,0.416158,0.000000
0.427813,0.000000,0.433579,0.000000
0.331136,0.000000,0.327734,0.000000
0.427189,0.000000,0.459222,0.000000
0.437310,0.000000,0.487582,0.000000
0.450061,0.000000,0.454033,0.000000
0.461341,0.000000,0.461678,0.000000
0.483101,0.000000,0.505747,0.000000
0.434109,0.000000,0.476443,0.000000
0.487444,0.000000,0.506456,0.000000
0.464951,0.000000,0.462537,0.000000
0.444047,0.000000,0.447030,0.000000
0.453177,0.000000,0.513848,0.000000
0.491212,0.000000,0.503536,0.000000
0.487060,0.000000,0.525246,0.000000
0.505037,0.000000,0.516771,0.000000
0.534017,0.000000,0.560102,0.000000
0.513937,0.000000,0.538265,0.000000
0.503137,0.000000,0.544372,0.000000
0.469369,0.000000,0.484832,0.000000
0.477831,0.000000,0.495945,0.000000
0.531719,0.000000,0.572476,0.000000
0.526315,0.000000,0.550688,0.000000
0.542507,0.000000,0.556417,0.000000
0.551917,0.000000,0.591439,0.000000
0.532377,0.000000,0.586463,0.000000
0.560329,0.000000,0.585550,0.000000
0.569109,0.000000,0.606732,0.000000
0.574427,0.000000,0.595586,0.000000
0.574378,0.000000,0.616965,0.000000
0.572348,0.000000,0.581959,0.000000
0.579162,0.000000,0.618337,0.000000
0.593828,0.000000,0.635406,0.000000
0.584107,0.000000,0.628450,0.000000
0.593795,0.000000,0.622181,0.000000
0.574436,0.000000,0.609156,0.000000
0.592955,0.000000,0.618588,0.000000
0.582788,0.000000,0.632435,0.000000
0.574026,0.000000,0.608811,0.000000
0.604883,0.000000,0.651769,0.000000
0.600952,0.000000,0.632961,0.000000
0.612528,0.000000,0.657498,0.000000
0.620370,0.000000,0.667695,0.000000
0.617880,0.000000,0.660003,0.000000
0.611700,0.000000,0.649087,0.000000
0.618756,0.000000,0.665298,0.000000
0.629478,0.000000,0.655375,0.000000
0.607659,0.000000,0.639422,0.000000
0.613824,0.000000,0.658538,0.000000
0.623441,0.000000,0.664419,0.000000
0.623787,0.000000,0.666870,0.000000
0.620164,0.000000,0.656642,0.000000
0.620206,0.000000,0.665713,0.000000
0.627443,0.000000,0.670221,0.000000
0.625522,0.000000,0.668941,0.000000
0.628308,0.000000,0.669242,0.000000
