# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.006268,0.910510,0.068851,0.216459
0.633393,0.000000,0.608168,0.000000
0.677586,0.000000,0.601929,0.000000
0.684750,0.000000,0.627394,0.000000
0.700102,0.000000,0.652150,0.000000
0.687337,0.000000,0.640542,0.000000
0.692356,0.000000,0.634896,0.000000
0.702448,0.000000,0.662620,0.000000
0.670883,0.000000,0.611138,0.000000
0.681964,0.000000,0.637464,0.000000
0.676040,0.000000,0.619945,0.000000
0.711957,0.000000,0.667920,0.000000
0.698922,0.000000,0.644038,0.000000
0.701866,0.000000,0.653559,0.000000
0.706233,0.000000,0.653452,0.000000
0.707076,0.000000,0.673014,0.000000
0.710364,0.000000,0.667226,0.000000
0.656374,0.000000,0.597826,0.000000
0.701906,0.000000,0.660549,0.000000
0.664413,0.000000,0.608778,0.000000
0.704978,0.000000,0.658136,0.000000
0.707099,0.000000,0.676074,0.000000
0.709787,0.000000,0.674023,0.000000
0.704165,0.000000,0.652589,0.000000
0.712403,0.000000,0.676320,0.000000
0.706055,0.000000,0.669805,0.000000
0.700100,0.000000,0.663637,0.000000
0.690375,0.000000,0.668075,0.000000
0.706816,0.000000,0.672711,0.000000
0.704854,0.000000,0.671285,0.000000
