x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.432664,0,0.406822,0
0.422928,0,0.352215,0
0.405924,0,0.359266,0
0.460479,0,0.384413,0
0.407985,0,0.327742,1e-06
0.460218,0,0.353458,0
0.447777,0,0.344825,0
0.334228,0,0.301219,1.1e-05
0.350555,0,0.311563,5e-06
0.489487,0,0.429348,0
0.401991,0,0.360265,0
0.481763,0,0.39409,0
0.504801,0,0.411505,0
0.494906,0,0.420532,0
0.512174,0,0.454862,0
0.534201,0,0.475324,0
0.532324,0,0.4975,0
0.545822,0,0.514421,0
0.525184,0,0.514636,0
0.532931,0,0.482974,0
0.580464,0,0.558584,0
0.572158,0,0.539339,0
0.625585,0,0.621767,0
0.603847,0,0.584513,0
0.602414,0,0.587684,0
0.620374,0,0.598227,0
0.620201,0,0.608911,0
0.612052,0,0.619255,0
0.655099,0,0.643264,0
0.625236,0,0.633658,0
0.675062,0,0.676655,0
0.627768,0,0.624374,0
0.659134,0,0.660105,0
0.662242,0,0.657074,0
0.657356,0,0.645282,0
0.676152,0,0.672545,0
0.691609,0,0.689703,0
0.68005,0,0.667436,0
0.671221,0,0.669914,0
0.686491,0,0.681773,0
0.667028,0,0.664663,0
0.69586,0,0.695583,0
0.695844,0,0.686475,0
0.676646,0,0.669184,0
0.689573,0,0.678374,0
0.672722,0,0.645414,0
0.686059,0,0.682323,0
0.716506,0,0.718266,0
0.687933,0,0.676904,0
0.716862,0,0.722805,0
0.70268,0,0.691706,0
0.72217,0,0.72207,0
0.680402,0,0.689645,0
0.715508,0,0.7129,0
0.699793,0,0.683634,0
0.724984,0,0.725527,0
0.726613,0,0.726919,0
0.7215,0,0.72694,0
0.732769,0,0.726807,0
0.718609,0,0.712015,0
0.740135,0,0.749362,0
0.727939,0,0.730253,0
0.734206,0,0.733325,0
0.736388,0,0.741968,0
0.728238,0,0.722331,0
0.721946,0,0.727588,0
0.72604,0,0.729413,0
0.739556,0,0.740724,0
0.742004,0,0.757874,0
0.737125,0,0.731323,0
0.751849,0,0.75631,0
0.741418,0,0.749696,0
0.758777,0,0.763985,0
0.741005,0,0.73146,0
0.750639,0,0.751779,0
0.751241,0,0.763779,0
0.753069,0,0.763511,0
0.765607,0,0.776591,0
0.755901,0,0.762545,0
0.761109,0,0.771424,0
0.762829,0,0.772402,0
0.767064,0,0.785952,0
0.769422,0,0.787499,0
0.766558,0,0.776179,0
0.771025,0,0.784468,0
0.765928,0,0.778945,0
0.765564,0,0.778761,0
0.768802,0,0.781106,0
0.766345,0,0.780481,0
0.770214,0,0.78522,0
