x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.581508,0,0.577264,0
0.554021,0,0.5505,0
0.591978,0,0.614488,0
0.603417,0,0.608568,0
0.54585,0,0.556015,0
0.64369,0,0.642393,0
0.362303,0,0.367608,0
0.655279,0,0.654647,0
0.634939,0,0.667831,0
0.66053,0,0.670832,0
0.62937,0,0.659968,0
0.549602,0,0.59188,0
0.580786,0,0.594988,0
0.56372,0,0.60811,0
0.654141,0,0.696309,0
0.653407,0,0.689705,0
0.643177,0,0.681658,0
0.665538,0,0.712065,0
0.661866,0,0.67788,0
0.572467,0,0.626463,0
0.550958,0,0.581636,0
0.67455,0,0.69682,0
0.667532,0,0.725448,0
0.572904,0,0.619233,0
0.695673,0,0.751729,0
0.684975,0,0.736066,0
0.69698,0,0.747739,0
0.672107,0,0.717949,0
0.699365,0,0.742992,0
0.706161,0,0.779008,0
0.641507,0,0.694279,0
0.689218,0,0.73724,0
0.681264,0,0.744962,0
0.593473,0,0.641228,0
0.705503,0,0.775112,0
0.751765,0,0.812504,0
0.710047,0,0.771099,0
0.652968,0,0.72818,0
0.739524,0,0.805105,0
0.740623,0,0.803286,0
0.737214,0,0.777414,0
0.765175,0,0.825111,0
0.767108,0,0.813882,0
0.758773,0,0.811824,0
0.760937,0,0.818544,0
0.772452,0,0.826981,0
0.691666,0,0.750329,0
0.66405,0,0.732052,0
0.717448,0,0.791662,0
0.772386,0,0.826434,0
0.764852,0,0.821012,0
0.744745,0,0.798608,0
0.786045,0,0.827409,0
0.733453,0,0.803728,0
0.770329,0,0.833449,0
0.784549,0,0.833405,0
0.781632,0,0.834269,0
0.793595,0,0.841266,0
0.704749,0,0.783209,0
0.760854,0,0.827313,0
0.791193,0,0.840696,0
0.795279,0,0.846259,0
0.786078,0,0.830487,0
0.778491,0,0.838283,0
0.785816,0,0.825853,0
0.796876,0,0.844198,0
0.792144,0,0.835295,0
0.782551,0,0.842256,0
0.756636,0,0.825192,0
0.788384,0,0.83842,0
0.788342,0,0.837787,0
0.779237,0,0.825309,0
0.8004,0,0.842757,0
0.791733,0,0.841165,0
0.802648,0,0.847513,0
0.791067,0,0.834345,0
0.799927,0,0.847862,0
0.798147,0,0.854225,0
0.799553,0,0.854952,0
0.792817,0,0.847266,0
0.805009,0,0.849204,0
0.804062,0,0.853757,0
0.808309,0,0.849286,0
0.813119,0,0.85041,0
0.796586,0,0.847546,0
0.810521,0,0.850425,0
0.806909,0,0.851702,0
0.805529,0,0.848363,0
0.808334,0,0.851281,0
0.805677,0,0.851189,0
