# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.123035,0.026795,0.131637,0.017758
0.130449,0.018821,0.153047,0.005772
0.137647,0.013142,0.171581,0.001938
0.164966,0.002898,0.173770,0.001691
0.110899,0.046084,0.113048,0.041999
0.209743,0.000143,0.215714,0.000091
0.204476,0.000211,0.185446,0.000796
0.241932,0.000011,0.235832,0.000018
0.274770,0.000001,0.273499,0.000001
0.273927,0.000001,0.268906,0.000001
0.229837,0.000030,0.246251,0.000007
0.271961,0.000001,0.265992,0.000001
0.321206,0.000000,0.291254,0.000000
0.280898,0.000000,0.270782,0.000001
0.287345,0.000000,0.318093,0.000000
0.266859,0.000001,0.281478,0.000000
0.310204,0.000000,0.305320,0.000000
0.324975,0.000000,0.347913,0.000000
0.315533,0.000000,0.304539,0.000000
0.311691,0.000000,0.324910,0.000000
0.310982,0.000000,0.308069,0.000000
0.321391,0.000000,0.322668,0.000000
0.307750,0.000000,0.333766,0.000000
0.393456,0.000000,0.407824,0.000000
0.362732,0.000000,0.387303,0.000000
0.370540,0.000000,0.382935,0.000000
0.369847,0.000000,0.389029,0.000000
0.372058,0.000000,0.386829,0.000000
0.355875,0.000000,0.363284,0.000000
0.415622,0.000000,0.445109,0.000000
0.408145,0.000000,0.418423,0.000000
0.383091,0.000000,0.384156,0.000000
0.443448,0.000000,0.465235,0.000000
0.438241,0.000000,0.455148,0.000000
0.457541,0.000000,0.485326,0.000000
0.419331,0.000000,0.458624,0.000000
0.446796,0.000000,0.462761,0.000000
0.454713,0.000000,0.476413,0.000000
0.454850,0.000000,0.474675,0.000000
0.451352,0.000000,0.489961,0.000000
0.444687,0.000000,0.458611,0.000000
0.471282,0.000000,0.496249,0.000000
0.425167,0.000000,0.452576,0.000000
0.426128,0.000000,0.455795,0.000000
0.463726,0.000000,0.480279,0.000000
0.475033,0.000000,0.495857,0.000000
0.487662,0.000000,0.498001,0.000000
0.514905,0.000000,0.534158,0.000000
0.480161,0.000000,0.500879,0.000000
0.456466,0.000000,0.492381,0.000000
0.469556,0.000000,0.482513,0.000000
0.516608,0.000000,0.539753,0.000000
0.455104,0.000000,0.479343,0.000000
0.514707,0.000000,0.539318,0.000000
0.514210,0.000000,0.537595,0.000000
0.507416,0.000000,0.530590,0.000000
0.527312,0.000000,0.541613,0.000000
0.510524,0.000000,0.526029,0.000000
0.549238,0.000000,0.583953,0.000000
0.539589,0.000000,0.572291,0.000000
0.547940,0.000000,0.574247,0.000000
0.500157,0.000000,0.525723,0.000000
0.456478,0.000000,0.481188,0.000000
0.529858,0.000000,0.552787,0.000000
0.486782,0.000000,0.487134,0.000000
0.531048,0.000000,0.549622,0.000000
0.534757,0.000000,0.542936,0.000000
0.573547,0.000000,0.593952,0.000000
0.557782,0.000000,0.580843,0.000000
0.503574,0.000000,0.522669,0.000000
0.487634,0.000000,0.509718,0.000000
0.501523,0.000000,0.506818,0.000000
0.549828,0.000000,0.562963,0.000000
0.543638,0.000000,0.558824,0.000000
0.529124,0.000000,0.546197,0.000000
0.583554,0.000000,0.608505,0.000000
0.552026,0.000000,0.568498,0.000000
0.556709,0.000000,0.578677,0.000000
0.558986,0.000000,0.580824,0.000000
0.578824,0.000000,0.596228,0.000000
0.584673,0.000000,0.604086,0.000000
0.564811,0.000000,0.584215,0.000000
0.556015,0.000000,0.565389,0.000000
0.553025,0.000000,0.562697,0.000000
0.575216,0.000000,0.595063,0.000000
0.572528,0.000000,0.589206,0.000000
0.559730,0.000000,0.575593,0.000000
0.588798,0.000000,0.603465,0.000000
0.579500,0.000000,0.594259,0.000000
0.582184,0.000000,0.598671,0.000000
