# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.375837,0.000000,-0.361450,0.000000
0.351027,0.000000,0.232765,0.000023
-0.309332,0.000000,-0.276855,0.000000
0.115138,0.038325,0.050438,0.365494
0.391040,0.000000,0.272226,0.000001
0.294162,0.000000,0.226753,0.000038
0.282382,0.000000,0.232872,0.000023
0.380463,0.000000,0.285251,0.000000
0.345280,0.000000,0.295805,0.000000
-0.039855,0.474673,-0.064192,0.249244
0.353766,0.000000,0.293132,0.000000
0.345166,0.000000,0.258961,0.000002
0.383138,0.000000,0.298556,0.000000
0.312872,0.000000,0.247252,0.000007
0.247941,0.000006,0.197976,0.000337
0.349668,0.000000,0.289885,0.000000
0.330125,0.000000,0.259034,0.000002
0.133694,0.016040,0.102146,0.066309
0.243141,0.000010,0.206348,0.000184
0.322273,0.000000,0.249090,0.000006
0.361800,0.000000,0.280260,0.000000
0.341771,0.000000,0.270081,0.000001
0.397321,0.000000,0.337318,0.000000
0.187939,0.000673,0.146185,0.008405
0.060330,0.278925,0.037331,0.503117
0.307671,0.000000,0.260731,0.000002
0.419230,0.000000,0.360494,0.000000
0.156101,0.004859,0.112843,0.042376
0.245637,0.000008,0.207490,0.000169
0.259377,0.000002,0.223477,0.000049
