x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.57891,0,0.574128,0
0.515937,0,0.499541,0
0.566549,0,0.576957,0
0.606186,0,0.612194,0
0.615994,0,0.601076,0
0.637326,0,0.634875,0
0.600805,0,0.634442,0
0.617315,0,0.622675,0
0.642783,0,0.64278,0
0.628802,0,0.624021,0
0.593589,0,0.645996,0
0.49333,0,0.497499,0
0.47411,0,0.470889,0
0.67599,0,0.705958,0
0.616375,0,0.665537,0
0.667086,0,0.692965,0
0.644237,0,0.665825,0
0.632775,0,0.707073,0
0.639214,0,0.670903,0
0.663718,0,0.680671,0
0.665096,0,0.70045,0
0.645234,0,0.689572,0
0.639887,0,0.687528,0
0.690911,0,0.721489,0
0.691842,0,0.751539,0
0.659972,0,0.710443,0
0.679988,0,0.737067,0
0.712354,0,0.778298,0
0.718469,0,0.774507,0
0.718554,0,0.770032,0
0.635522,0,0.677748,0
0.72335,0,0.770251,0
0.649096,0,0.721077,0
0.737087,0,0.778789,0
0.670356,0,0.705418,0
0.714802,0,0.780494,0
0.732577,0,0.792151,0
0.748483,0,0.795792,0
0.739386,0,0.808373,0
0.760514,0,0.80928,0
0.745018,0,0.795948,0
0.764759,0,0.809842,0
0.7786,0,0.822322,0
0.758786,0,0.790476,0
0.7905,0,0.831124,0
0.723229,0,0.795357,0
0.767268,0,0.800377,0
0.795546,0,0.832083,0
0.77924,0,0.836598,0
0.778173,0,0.834395,0
0.784753,0,0.835996,0
0.778784,0,0.834234,0
0.78734,0,0.835625,0
0.686985,0,0.762888,0
0.781129,0,0.829782,0
0.805652,0,0.83273,0
0.797762,0,0.836283,0
0.800412,0,0.848903,0
0.792414,0,0.836796,0
0.796038,0,0.843611,0
0.758323,0,0.825685,0
0.807568,0,0.838973,0
0.794668,0,0.835401,0
0.818328,0,0.85503,0
0.813367,0,0.848272,0
0.809791,0,0.854237,0
0.787333,0,0.844749,0
0.802755,0,0.856062,0
0.812399,0,0.858349,0
0.817949,0,0.856313,0
0.822578,0,0.863031,0
0.798819,0,0.844957,0
0.810666,0,0.853507,0
0.794821,0,0.840148,0
0.797953,0,0.845674,0
0.817441,0,0.85811,0
0.817883,0,0.859722,0
0.809066,0,0.856114,0
0.797156,0,0.843174,0
0.807935,0,0.850547,0
0.811773,0,0.853301,0
0.811846,0,0.852259,0
0.823155,0,0.859316,0
0.814645,0,0.852618,0
0.809908,0,0.849525,0
0.809955,0,0.852825,0
0.818285,0,0.853988,0
0.816307,0,0.855733,0
0.819055,0,0.856056,0
0.817957,0,0.854974,0
