# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.431225,0.000000,0.390799,0.000000
0.477528,0.000000,0.441263,0.000000
0.471331,0.000000,0.436409,0.000000
0.495546,0.000000,0.459092,0.000000
0.482329,0.000000,0.449682,0.000000
0.471564,0.000000,0.433072,0.000000
0.496794,0.000000,0.463585,0.000000
0.483478,0.000000,0.442113,0.000000
0.473693,0.000000,0.439273,0.000000
0.521334,0.000000,0.507046,0.000000
0.481494,0.000000,0.442527,0.000000
0.508193,0.000000,0.469020,0.000000
0.497180,0.000000,0.471675,0.000000
0.499783,0.000000,0.461249,0.000000
0.496185,0.000000,0.459447,0.000000
0.481885,0.000000,0.447188,0.000000
0.499998,0.000000,0.457473,0.000000
0.506053,0.000000,0.470339,0.000000
0.480586,0.000000,0.442157,0.000000
0.480143,0.000000,0.438493,0.000000
0.484085,0.000000,0.446923,0.000000
0.502636,0.000000,0.464762,0.000000
0.486380,0.000000,0.447565,0.000000
0.493482,0.000000,0.458764,0.000000
0.509318,0.000000,0.477106,0.000000
0.499481,0.000000,0.465968,0.000000
0.482857,0.000000,0.449205,0.000000
0.497707,0.000000,0.469359,0.000000
0.487920,0.000000,0.451576,0.000000
0.491971,0.000000,0.457162,0.000000
