# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.154095,0.005442,0.126867,0.022371
0.217790,0.000077,0.157804,0.004408
0.224933,0.000044,0.172517,0.001829
0.196635,0.000370,0.145890,0.008540
0.163499,0.003162,0.149821,0.006900
0.237102,0.000016,0.205890,0.000190
0.237029,0.000016,0.197220,0.000355
0.082777,0.137073,0.110243,0.047395
0.239705,0.000013,0.187216,0.000707
0.243942,0.000009,0.183048,0.000933
0.199552,0.000301,0.187061,0.000714
0.200234,0.000287,0.173705,0.001698
0.246302,0.000007,0.214436,0.000100
0.241326,0.000011,0.206219,0.000186
0.235692,0.000018,0.189084,0.000623
0.217377,0.000080,0.189861,0.000591
0.221998,0.000056,0.167398,0.002504
0.240782,0.000012,0.210404,0.000136
0.231649,0.000025,0.201333,0.000265
0.238768,0.000014,0.181082,0.001060
0.222803,0.000052,0.191098,0.000543
0.225690,0.000041,0.196615,0.000371
0.232022,0.000025,0.188216,0.000661
0.227747,0.000035,0.190237,0.000576
0.205147,0.000201,0.181647,0.001022
0.222254,0.000054,0.195948,0.000388
0.224696,0.000045,0.200616,0.000279
0.221221,0.000059,0.196031,0.000386
0.219791,0.000066,0.196029,0.000386
0.220321,0.000063,0.195356,0.000405
