# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.392825,0.000000,0.260066,0.000002
0.419868,0.000000,0.285941,0.000000
0.177842,0.001307,0.091506,0.100138
0.311718,0.000000,0.196087,0.000385
0.354811,0.000000,0.273994,0.000001
0.338150,0.000000,0.222552,0.000053
0.309208,0.000000,0.242090,0.000011
0.363700,0.000000,0.270871,0.000001
0.422574,0.000000,0.326674,0.000000
0.206574,0.000181,0.144979,0.008966
0.393964,0.000000,0.285106,0.000000
0.348796,0.000000,0.234565,0.000020
0.232675,0.000023,0.180209,0.001122
0.416210,0.000000,0.307063,0.000000
0.326693,0.000000,0.286942,0.000000
0.162314,0.003392,0.125363,0.024026
0.343671,0.000000,0.267399,0.000001
0.002369,0.966117,-0.011847,0.831767
0.182125,0.000991,0.148311,0.007493
0.312660,0.000000,0.259426,0.000002
0.376804,0.000000,0.306679,0.000000
0.231901,0.000025,0.188685,0.000640
0.257025,0.000003,0.219701,0.000067
0.221661,0.000057,0.176795,0.001397
0.285904,0.000000,0.232232,0.000024
0.140877,0.011128,0.108597,0.050823
0.224869,0.000044,0.184116,0.000869
0.162952,0.003267,0.132828,0.016745
0.238837,0.000014,0.193552,0.000459
0.237652,0.000015,0.191762,0.000519
