# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.180641,0.001091,0.062857,0.259251
0.180502,0.001101,0.126962,0.022269
0.085662,0.123856,0.041732,0.454100
0.159723,0.003946,0.054457,0.328492
0.180705,0.001087,0.138189,0.012783
0.162595,0.003336,0.080848,0.146496
0.176422,0.001431,0.149866,0.006883
0.225401,0.000042,0.203795,0.000222
0.235111,0.000019,0.220325,0.000063
0.175542,0.001513,0.139270,0.012093
0.232808,0.000023,0.205464,0.000196
0.213822,0.000105,0.196309,0.000379
0.217322,0.000080,0.180994,0.001067
0.245583,0.000008,0.204872,0.000205
0.265187,0.000001,0.263451,0.000002
0.225122,0.000043,0.207883,0.000164
0.261246,0.000002,0.242973,0.000010
0.138460,0.012607,0.107145,0.054017
0.237272,0.000016,0.208869,0.000153
0.279663,0.000000,0.231383,0.000026
0.310944,0.000000,0.307296,0.000000
0.299956,0.000000,0.290906,0.000000
0.298319,0.000000,0.260385,0.000002
0.244970,0.000008,0.218044,0.000076
0.248696,0.000006,0.205504,0.000196
0.244399,0.000009,0.208962,0.000151
0.295005,0.000000,0.272945,0.000001
0.250151,0.000005,0.214119,0.000103
0.281147,0.000000,0.258238,0.000002
0.296937,0.000000,0.272520,0.000001
