# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.055155,0.322316,0.115025,0.038516
0.021214,0.703637,0.061542,0.269364
0.030634,0.582726,0.112166,0.043637
0.025090,0.652746,0.097041,0.081140
0.122674,0.027248,0.125655,0.023696
0.113931,0.040413,0.113203,0.041718
0.075607,0.174590,0.018357,0.742023
0.119735,0.031189,0.107908,0.052317
0.114263,0.039828,0.100598,0.070551
0.125628,0.023726,0.064605,0.246206
0.164614,0.002960,0.150342,0.006706
0.123143,0.026661,0.089136,0.109278
0.116600,0.035919,0.077122,0.166085
0.118748,0.032617,0.101712,0.067475
0.150941,0.006488,0.152274,0.006026
0.110428,0.047022,0.105949,0.056771
0.124782,0.024693,0.118587,0.032855
0.118348,0.033212,0.139516,0.011941
0.129776,0.019448,0.152856,0.005833
0.135001,0.015026,0.147706,0.007744
0.121996,0.028118,0.134952,0.015062
0.117772,0.034084,0.127034,0.022193
0.119546,0.031458,0.090585,0.103614
0.137650,0.013140,0.155077,0.005149
0.156118,0.004854,0.185108,0.000814
0.139895,0.011709,0.151360,0.006339
0.172460,0.001835,0.172830,0.001794
0.138717,0.012442,0.120642,0.029923
0.146740,0.008158,0.146145,0.008424
0.138020,0.012895,0.173538,0.001716
0.142899,0.010011,0.165708,0.002772
0.126418,0.022854,0.094546,0.089309
0.156703,0.004695,0.148726,0.007326
0.185954,0.000769,0.193161,0.000471
0.180001,0.001137,0.194771,0.000422
0.151838,0.006174,0.184489,0.000848
0.174729,0.001592,0.160230,0.003832
0.188840,0.000634,0.192747,0.000485
0.181926,0.001004,0.178230,0.001275
0.163665,0.003131,0.191899,0.000514
0.171579,0.001938,0.191449,0.000531
0.216997,0.000082,0.214595,0.000099
0.187663,0.000686,0.199780,0.000296
0.183268,0.000919,0.199854,0.000295
0.213079,0.000111,0.198266,0.000330
0.167138,0.002544,0.158811,0.004160
0.184235,0.000862,0.199312,0.000306
0.227429,0.000036,0.224515,0.000045
0.185827,0.000776,0.178677,0.001239
0.218026,0.000076,0.196881,0.000364
0.194785,0.000421,0.195144,0.000411
0.234300,0.000020,0.225764,0.000041
0.111554,0.044804,0.113342,0.041466
0.195649,0.000397,0.196034,0.000386
0.209084,0.000150,0.198972,0.000314
0.224522,0.000045,0.227630,0.000035
0.210413,0.000136,0.233687,0.000021
0.243284,0.000009,0.238596,0.000014
0.217099,0.000082,0.215073,0.000095
0.207502,0.000169,0.212530,0.000116
0.224861,0.000044,0.209021,0.000151
0.212236,0.000118,0.219021,0.000070
0.232079,0.000025,0.224148,0.000047
0.232962,0.000023,0.225066,0.000043
0.211268,0.000127,0.228919,0.000032
0.215538,0.000092,0.241586,0.000011
0.203094,0.000233,0.214964,0.000096
0.203531,0.000226,0.188989,0.000627
0.222980,0.000051,0.223590,0.000049
0.226464,0.000039,0.224873,0.000044
0.222209,0.000055,0.246678,0.000007
0.237330,0.000016,0.240182,0.000012
0.224915,0.000044,0.232108,0.000024
0.239344,0.000013,0.253815,0.000004
0.226424,0.000039,0.244337,0.000009
0.236325,0.000017,0.251767,0.000004
0.239902,0.000013,0.247875,0.000006
0.225338,0.000043,0.238926,0.000014
0.223712,0.000048,0.238002,0.000015
0.232037,0.000025,0.242579,0.000010
0.224029,0.000047,0.226930,0.000037
0.228995,0.000032,0.252924,0.000004
0.235719,0.000018,0.245921,0.000008
0.229039,0.000032,0.248014,0.000006
0.233801,0.000021,0.244335,0.000009
0.228432,0.000033,0.242121,0.000010
0.235739,0.000018,0.251824,0.000004
0.243189,0.000010,0.260849,0.000002
0.237517,0.000016,0.251672,0.000005
0.235871,0.000018,0.249124,0.000006
