x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.491554,0,0.405592,0
0.520134,0,0.481017,0
0.505496,0,0.438256,0
0.487587,0,0.428431,0
0.580025,0,0.523552,0
0.580154,0,0.530447,0
0.612513,0,0.55718,0
0.635445,0,0.553,0
0.635392,0,0.560386,0
0.629079,0,0.582277,0
0.634372,0,0.552842,0
0.644,0,0.596748,0
0.649004,0,0.601932,0
0.6561,0,0.609664,0
0.660156,0,0.611309,0
0.666159,0,0.613102,0
0.682809,0,0.649075,0
0.695418,0,0.66882,0
0.665782,0,0.608044,0
0.704893,0,0.675826,0
0.693306,0,0.662367,0
0.688758,0,0.667359,0
0.683576,0,0.653386,0
0.689578,0,0.65191,0
0.674173,0,0.608723,0
0.69705,0,0.664437,0
0.707534,0,0.67862,0
0.706089,0,0.696583,0
0.727959,0,0.700068,0
0.705472,0,0.689007,0
0.720484,0,0.6984,0
0.689285,0,0.644264,0
0.731926,0,0.699123,0
0.757966,0,0.74343,0
0.741615,0,0.717118,0
0.734622,0,0.707055,0
0.760957,0,0.735454,0
0.755578,0,0.740245,0
0.76551,0,0.733918,0
0.74047,0,0.706102,0
0.75324,0,0.731927,0
0.756317,0,0.727928,0
0.750994,0,0.721663,0
0.735616,0,0.705137,0
0.772632,0,0.743111,0
0.756888,0,0.718912,0
0.758072,0,0.735963,0
0.781378,0,0.747283,0
0.77381,0,0.744042,0
0.771725,0,0.738257,0
0.792338,0,0.763244,0
0.779777,0,0.755375,0
0.68627,0,0.690439,0
0.738645,0,0.70932,0
0.775701,0,0.742218,0
0.786233,0,0.751863,0
0.770076,0,0.741855,0
0.78762,0,0.751468,0
0.79398,0,0.760714,0
0.773227,0,0.751638,0
0.783394,0,0.76181,0
0.791535,0,0.769947,0
0.781026,0,0.774582,0
0.801993,0,0.776037,0
0.773123,0,0.755608,0
0.772013,0,0.767244,0
0.767797,0,0.766119,0
0.787212,0,0.776969,0
0.777051,0,0.770874,0
0.801697,0,0.784487,0
0.798193,0,0.777263,0
0.791863,0,0.778684,0
0.790247,0,0.782069,0
0.809582,0,0.797475,0
0.781984,0,0.770513,0
0.794325,0,0.777009,0
0.805316,0,0.795854,0
0.784483,0,0.766684,0
0.78996,0,0.785677,0
0.79268,0,0.77552,0
0.795624,0,0.783541,0
0.790028,0,0.782004,0
0.797289,0,0.786188,0
0.79654,0,0.783479,0
0.804702,0,0.794146,0
0.801006,0,0.791429,0
0.796945,0,0.789015,0
0.804951,0,0.794087,0
0.796208,0,0.786771,0
0.79831,0,0.788633,0
