# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.440880,0.000000,0.413427,0.000000
0.330275,0.000000,0.303834,0.000000
0.127911,0.021281,0.065227,0.241684
-0.084720,0.128060,-0.129846,0.019382
0.081201,0.144736,0.035224,0.527531
0.337105,0.000000,0.296280,0.000000
0.235209,0.000019,0.152480,0.005957
-0.068908,0.216078,-0.014041,0.801222
0.261217,0.000002,0.162065,0.003442
0.311637,0.000000,0.200337,0.000285
0.239166,0.000014,0.174827,0.001583
0.046225,0.406949,0.007921,0.887051
0.144171,0.009360,0.052418,0.346946
0.208341,0.000159,0.136337,0.014047
0.341442,0.000000,0.243730,0.000009
0.266516,0.000001,0.189894,0.000590
0.266240,0.000001,0.146949,0.008067
0.346208,0.000000,0.280476,0.000000
0.171861,0.001905,0.097323,0.080256
0.382627,0.000000,0.315544,0.000000
0.269927,0.000001,0.249878,0.000005
0.256901,0.000003,0.201397,0.000264
0.203433,0.000228,0.218297,0.000074
0.302239,0.000000,0.249663,0.000005
0.294894,0.000000,0.250471,0.000005
0.166505,0.002643,0.114571,0.039294
0.116207,0.036553,0.088214,0.113009
0.269488,0.000001,0.216349,0.000086
0.286697,0.000000,0.234655,0.000020
-0.045322,0.416186,-0.032180,0.563836
0.280617,0.000000,0.212303,0.000118
0.186325,0.000750,0.136801,0.013721
0.214971,0.000096,0.190351,0.000572
0.217522,0.000079,0.176655,0.001410
0.155027,0.005164,0.155180,0.005119
0.123887,0.025752,0.083461,0.133846
0.069206,0.214098,0.077874,0.161980
0.221614,0.000057,0.172360,0.001847
-0.006467,0.907688,-0.003035,0.956603
0.241713,0.000011,0.180366,0.001111
0.186610,0.000736,0.150609,0.006608
0.051808,0.352595,0.035488,0.524442
0.123887,0.025751,0.090037,0.105728
0.198584,0.000322,0.158998,0.004115
0.237287,0.000016,0.181122,0.001058
0.273911,0.000001,0.229482,0.000030
0.134034,0.015770,0.101739,0.067404
0.363266,0.000000,0.298601,0.000000
0.281393,0.000000,0.244316,0.000009
0.246213,0.000007,0.200084,0.000290
0.354561,0.000000,0.296509,0.000000
0.292691,0.000000,0.234248,0.000020
0.203476,0.000227,0.149332,0.007088
0.186805,0.000727,0.181171,0.001054
0.237390,0.000016,0.199257,0.000307
0.215381,0.000093,0.164641,0.002955
0.329764,0.000000,0.244620,0.000008
0.293898,0.000000,0.219920,0.000065
0.277653,0.000000,0.207855,0.000164
0.319984,0.000000,0.206344,0.000184
0.238003,0.000015,0.178045,0.001290
0.416068,0.000000,0.307396,0.000000
0.165019,0.002889,0.125982,0.023332
0.158992,0.004117,0.136412,0.013994
0.331477,0.000000,0.249864,0.000005
0.335059,0.000000,0.247581,0.000006
0.185178,0.000810,0.142925,0.009997
0.338449,0.000000,0.245856,0.000008
0.180468,0.001104,0.135721,0.014491
0.258193,0.000002,0.183494,0.000906
0.254240,0.000004,0.193062,0.000475
0.220822,0.000061,0.149639,0.006969
0.362445,0.000000,0.254613,0.000003
0.318014,0.000000,0.237983,0.000015
0.243135,0.000010,0.165045,0.002885
0.269288,0.000001,0.201749,0.000257
0.347022,0.000000,0.227344,0.000036
0.263414,0.000002,0.188216,0.000661
0.249140,0.000006,0.189055,0.000625
0.260075,0.000002,0.173370,0.001734
0.271356,0.000001,0.172854,0.001791
0.241410,0.000011,0.158362,0.004269
0.236063,0.000018,0.161266,0.003607
0.296534,0.000000,0.205616,0.000194
0.284424,0.000000,0.196818,0.000365
0.268229,0.000001,0.187150,0.000710
0.252307,0.000004,0.182402,0.000973
0.270265,0.000001,0.190857,0.000552
0.259219,0.000002,0.182371,0.000975
0.298878,0.000000,0.206093,0.000187
