# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.048691,0.382353,-0.000035,0.999500
0.160500,0.003772,0.221944,0.000056
0.145975,0.008501,0.228481,0.000033
0.218555,0.000073,0.258289,0.000002
0.140911,0.011108,0.162165,0.003422
0.218994,0.000070,0.210726,0.000133
0.254816,0.000003,0.283223,0.000000
0.246873,0.000007,0.241364,0.000011
0.220475,0.000063,0.216015,0.000089
0.213315,0.000109,0.225645,0.000042
0.260702,0.000002,0.277419,0.000000
0.250385,0.000005,0.273349,0.000001
0.269607,0.000001,0.296127,0.000000
0.273463,0.000001,0.320436,0.000000
0.291997,0.000000,0.311019,0.000000
0.273813,0.000001,0.295170,0.000000
0.209801,0.000142,0.224570,0.000045
0.260114,0.000002,0.284796,0.000000
0.238938,0.000014,0.263419,0.000002
0.284383,0.000000,0.319220,0.000000
0.259940,0.000002,0.272852,0.000001
0.241240,0.000011,0.261703,0.000002
0.254447,0.000004,0.272336,0.000001
0.255111,0.000003,0.249000,0.000006
0.299329,0.000000,0.329253,0.000000
0.301479,0.000000,0.316696,0.000000
0.290744,0.000000,0.301959,0.000000
0.278117,0.000000,0.276174,0.000000
0.267572,0.000001,0.298580,0.000000
0.292156,0.000000,0.293962,0.000000
0.282564,0.000000,0.284819,0.000000
0.283390,0.000000,0.289433,0.000000
0.293553,0.000000,0.296534,0.000000
0.320039,0.000000,0.325678,0.000000
0.298152,0.000000,0.334541,0.000000
0.252092,0.000004,0.327474,0.000000
0.289819,0.000000,0.304961,0.000000
0.288775,0.000000,0.298613,0.000000
0.312308,0.000000,0.370970,0.000000
0.246162,0.000007,0.288571,0.000000
0.275132,0.000000,0.306345,0.000000
0.315948,0.000000,0.353390,0.000000
0.275977,0.000000,0.360143,0.000000
0.308279,0.000000,0.318413,0.000000
0.263866,0.000001,0.286339,0.000000
0.263565,0.000002,0.307153,0.000000
0.316688,0.000000,0.322102,0.000000
0.324459,0.000000,0.349566,0.000000
0.329265,0.000000,0.341949,0.000000
0.328958,0.000000,0.361028,0.000000
0.308221,0.000000,0.344612,0.000000
0.367328,0.000000,0.376340,0.000000
0.310956,0.000000,0.328261,0.000000
0.312724,0.000000,0.359376,0.000000
0.374792,0.000000,0.381393,0.000000
0.378876,0.000000,0.384569,0.000000
0.359992,0.000000,0.368454,0.000000
0.299203,0.000000,0.362120,0.000000
0.337147,0.000000,0.371366,0.000000
0.375540,0.000000,0.366255,0.000000
0.367465,0.000000,0.400924,0.000000
0.381071,0.000000,0.399295,0.000000
0.368787,0.000000,0.360195,0.000000
0.351589,0.000000,0.344498,0.000000
0.368358,0.000000,0.387859,0.000000
0.376474,0.000000,0.371575,0.000000
0.368071,0.000000,0.372209,0.000000
0.377260,0.000000,0.384754,0.000000
0.365039,0.000000,0.368232,0.000000
0.373378,0.000000,0.372728,0.000000
0.365156,0.000000,0.396965,0.000000
0.362123,0.000000,0.375179,0.000000
0.406485,0.000000,0.413276,0.000000
0.365032,0.000000,0.396951,0.000000
0.360704,0.000000,0.391619,0.000000
0.389082,0.000000,0.407687,0.000000
0.386794,0.000000,0.383547,0.000000
0.404303,0.000000,0.419710,0.000000
0.371273,0.000000,0.400424,0.000000
0.389424,0.000000,0.400215,0.000000
0.398251,0.000000,0.396602,0.000000
0.387938,0.000000,0.412847,0.000000
0.397281,0.000000,0.416352,0.000000
0.389133,0.000000,0.419332,0.000000
0.385872,0.000000,0.412788,0.000000
0.400086,0.000000,0.402723,0.000000
0.397362,0.000000,0.415126,0.000000
0.399033,0.000000,0.405859,0.000000
0.399876,0.000000,0.411336,0.000000
0.401001,0.000000,0.416991,0.000000
