x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.370581,0,0.421282,0
0.378296,0,0.43015,0
0.449036,0,0.483158,0
0.517493,0,0.532295,0
0.47473,0,0.537095,0
0.563556,0,0.583028,0
0.471361,0,0.484621,0
0.443629,0,0.400317,0
0.656579,0,0.660805,0
0.593645,0,0.59714,0
0.586784,0,0.621019,0
0.681152,0,0.693945,0
0.659308,0,0.685705,0
0.549431,0,0.598904,0
0.595304,0,0.633902,0
0.669276,0,0.68513,0
0.57967,0,0.485113,0
0.699909,0,0.70676,0
0.652943,0,0.678088,0
0.709632,0,0.734001,0
0.717997,0,0.73225,0
0.739981,0,0.765816,0
0.666343,0,0.688623,0
0.700513,0,0.705548,0
0.724866,0,0.739359,0
0.735291,0,0.750341,0
0.6857,0,0.687759,0
0.733041,0,0.758222,0
0.739052,0,0.765859,0
0.757233,0,0.789072,0
0.724247,0,0.741155,0
0.766194,0,0.787245,0
0.74184,0,0.763867,0
0.763233,0,0.780612,0
0.746925,0,0.751511,0
0.699705,0,0.676645,0
0.744425,0,0.768626,0
0.771981,0,0.789833,0
0.773961,0,0.796098,0
0.770994,0,0.784493,0
0.7608,0,0.774642,0
0.745853,0,0.770453,0
0.756456,0,0.782153,0
0.756555,0,0.779498,0
0.762617,0,0.780272,0
0.784143,0,0.808523,0
0.745699,0,0.778815,0
0.786407,0,0.811811,0
0.77725,0,0.812702,0
0.773154,0,0.805856,0
0.789289,0,0.810209,0
0.798749,0,0.825376,0
0.794674,0,0.823397,0
0.797991,0,0.82276,0
0.768208,0,0.790284,0
0.754809,0,0.778495,0
0.782331,0,0.809621,0
0.786786,0,0.818212,0
0.783629,0,0.811232,0
0.80421,0,0.831168,0
0.787429,0,0.803229,0
0.765208,0,0.790579,0
0.776023,0,0.806526,0
0.798416,0,0.827984,0
0.790558,0,0.820246,0
0.816748,0,0.841603,0
0.788744,0,0.809825,0
0.800416,0,0.826014,0
0.795146,0,0.817119,0
0.787705,0,0.817847,0
0.786839,0,0.815441,0
0.80537,0,0.827921,0
0.811341,0,0.835563,0
0.816271,0,0.83403,0
0.808505,0,0.832349,0
0.800938,0,0.829734,0
0.808678,0,0.837218,0
0.811765,0,0.833521,0
0.810036,0,0.835352,0
0.804267,0,0.824074,0
0.826551,0,0.854049,0
0.801944,0,0.826231,0
0.810337,0,0.833044,0
0.796822,0,0.823376,0
0.815348,0,0.837473,0
0.82245,0,0.847922,0
0.80964,0,0.834772,0
0.809077,0,0.832837,0
0.812186,0,0.838633,0
0.813222,0,0.838982,0
