x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.527066,0,0.542255,0
0.626703,0,0.608621,0
0.606268,0,0.578666,0
0.623005,0,0.662853,0
0.547085,0,0.542009,0
0.517721,0,0.519622,0
0.596376,0,0.601812,0
0.660296,0,0.688133,0
0.594464,0,0.657241,0
0.649527,0,0.681188,0
0.630685,0,0.676968,0
0.663218,0,0.706533,0
0.660834,0,0.697754,0
0.66805,0,0.699315,0
0.688091,0,0.745995,0
0.680682,0,0.737097,0
0.701165,0,0.767096,0
0.703192,0,0.750926,0
0.684905,0,0.696699,0
0.701021,0,0.750839,0
0.738856,0,0.767029,0
0.723057,0,0.7862,0
0.713034,0,0.771179,0
0.72766,0,0.767985,0
0.733968,0,0.777945,0
0.744308,0,0.788598,0
0.733853,0,0.749275,0
0.742284,0,0.775909,0
0.713354,0,0.748344,0
0.757637,0,0.795406,0
0.771258,0,0.808209,0
0.770896,0,0.81201,0
0.755475,0,0.80607,0
0.759416,0,0.800788,0
0.756201,0,0.789389,0
0.755568,0,0.771443,0
0.736766,0,0.760214,0
0.734256,0,0.748026,0
0.790968,0,0.823237,0
0.780524,0,0.808839,0
0.77998,0,0.806215,0
0.781167,0,0.819729,0
0.793072,0,0.828554,0
0.681494,0,0.716655,0
0.738113,0,0.767958,0
0.755206,0,0.786583,0
0.767858,0,0.797177,0
0.794202,0,0.830644,0
0.790148,0,0.82583,0
0.809585,0,0.848123,0
0.788918,0,0.817291,0
0.816437,0,0.852538,0
0.799865,0,0.837728,0
0.805104,0,0.834508,0
0.794519,0,0.825751,0
0.772966,0,0.807108,0
0.80485,0,0.840151,0
0.819679,0,0.858487,0
0.745462,0,0.773362,0
0.78705,0,0.814924,0
0.817333,0,0.849868,0
0.822246,0,0.855311,0
0.813939,0,0.843518,0
0.808086,0,0.845273,0
0.825226,0,0.857674,0
0.796663,0,0.829918,0
0.800228,0,0.829202,0
0.819803,0,0.853534,0
0.787886,0,0.819599,0
0.813369,0,0.849351,0
0.78766,0,0.817917,0
0.784389,0,0.814693,0
0.823141,0,0.86145,0
0.783332,0,0.811374,0
0.811827,0,0.848583,0
0.822677,0,0.859841,0
0.823279,0,0.861241,0
0.818565,0,0.857616,0
0.832383,0,0.873064,0
0.823552,0,0.861823,0
0.789568,0,0.823108,0
0.813229,0,0.851945,0
0.814831,0,0.857338,0
0.818397,0,0.860578,0
0.820885,0,0.859415,0
0.813462,0,0.850229,0
0.820871,0,0.858813,0
0.803288,0,0.837493,0
0.804196,0,0.838135,0
0.815597,0,0.852055,0
