# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.221133,0.000059,0.241665,0.000011
0.214108,0.000103,0.191873,0.000515
0.026778,0.631060,0.037282,0.503681
0.028489,0.609406,0.026549,0.633991
0.297643,0.000000,0.287413,0.000000
-0.035815,0.520624,-0.002856,0.959153
0.219540,0.000067,0.209017,0.000151
0.308455,0.000000,0.311536,0.000000
0.147868,0.007676,0.140005,0.011643
-0.075590,0.174683,-0.049236,0.377046
0.201012,0.000271,0.208663,0.000155
0.194473,0.000430,0.200890,0.000273
-0.012836,0.817959,0.006714,0.904173
0.198691,0.000320,0.208530,0.000156
0.211485,0.000125,0.203590,0.000225
0.190902,0.000551,0.200422,0.000283
-0.030410,0.585484,0.037110,0.505647
0.114144,0.040037,0.154740,0.005248
0.295430,0.000000,0.290743,0.000000
0.153817,0.005528,0.181453,0.001035
0.206972,0.000176,0.214566,0.000099
0.190104,0.000582,0.199421,0.000304
0.144149,0.009371,0.172918,0.001784
0.166732,0.002607,0.185980,0.000768
0.156612,0.004720,0.190341,0.000572
0.217822,0.000077,0.243723,0.000009
0.270232,0.000001,0.259831,0.000002
0.114754,0.038978,0.155595,0.005000
0.256920,0.000003,0.258445,0.000002
0.172799,0.001797,0.190397,0.000570
0.255072,0.000003,0.261171,0.000002
0.211510,0.000125,0.223363,0.000050
0.358516,0.000000,0.345211,0.000000
0.332026,0.000000,0.336217,0.000000
0.334082,0.000000,0.326288,0.000000
0.282431,0.000000,0.322014,0.000000
0.364684,0.000000,0.348585,0.000000
0.402357,0.000000,0.384649,0.000000
0.384777,0.000000,0.358202,0.000000
0.277098,0.000000,0.279546,0.000000
0.400559,0.000000,0.392725,0.000000
0.362221,0.000000,0.373706,0.000000
0.353424,0.000000,0.351863,0.000000
0.320869,0.000000,0.347019,0.000000
0.392210,0.000000,0.406112,0.000000
0.339681,0.000000,0.358285,0.000000
0.397770,0.000000,0.409229,0.000000
0.285862,0.000000,0.287946,0.000000
0.412401,0.000000,0.403094,0.000000
0.344316,0.000000,0.367756,0.000000
0.504769,0.000000,0.480442,0.000000
0.318356,0.000000,0.325224,0.000000
0.425474,0.000000,0.423700,0.000000
0.475092,0.000000,0.466945,0.000000
0.382111,0.000000,0.390914,0.000000
0.495297,0.000000,0.491365,0.000000
0.547182,0.000000,0.532489,0.000000
0.368951,0.000000,0.377855,0.000000
0.454409,0.000000,0.454152,0.000000
0.506221,0.000000,0.506901,0.000000
0.491028,0.000000,0.489273,0.000000
0.537706,0.000000,0.541264,0.000000
0.572509,0.000000,0.571084,0.000000
0.450009,0.000000,0.455913,0.000000
0.473396,0.000000,0.480795,0.000000
0.456297,0.000000,0.463015,0.000000
0.433614,0.000000,0.442686,0.000000
0.529099,0.000000,0.521540,0.000000
0.368548,0.000000,0.396500,0.000000
0.494619,0.000000,0.492323,0.000000
0.518692,0.000000,0.518409,0.000000
0.365602,0.000000,0.381952,0.000000
0.472235,0.000000,0.478904,0.000000
0.537677,0.000000,0.532198,0.000000
0.501030,0.000000,0.497606,0.000000
0.538249,0.000000,0.528666,0.000000
0.517206,0.000000,0.518827,0.000000
0.497134,0.000000,0.503069,0.000000
0.513750,0.000000,0.511950,0.000000
0.500795,0.000000,0.498996,0.000000
0.505802,0.000000,0.503778,0.000000
0.540723,0.000000,0.537110,0.000000
0.487054,0.000000,0.492488,0.000000
0.526557,0.000000,0.524080,0.000000
0.529464,0.000000,0.525100,0.000000
0.507383,0.000000,0.505770,0.000000
0.525971,0.000000,0.522366,0.000000
0.491769,0.000000,0.493904,0.000000
0.512614,0.000000,0.511694,0.000000
0.523007,0.000000,0.520066,0.000000
