# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.120219,0.030508,0.117059,0.035190
0.070374,0.206444,0.036684,0.510551
0.208331,0.000159,0.199818,0.000295
0.250154,0.000005,0.215497,0.000092
0.114116,0.040086,0.151842,0.006172
0.175199,0.001546,0.158718,0.004182
0.178420,0.001259,0.164634,0.002956
0.239919,0.000013,0.215269,0.000094
0.182277,0.000981,0.174419,0.001624
0.186296,0.000752,0.173890,0.001679
0.202963,0.000235,0.206340,0.000184
0.220626,0.000062,0.208463,0.000157
0.268408,0.000001,0.255797,0.000003
0.274181,0.000001,0.241538,0.000011
0.207935,0.000163,0.200970,0.000272
0.298049,0.000000,0.292491,0.000000
0.252641,0.000004,0.231157,0.000026
0.268931,0.000001,0.255126,0.000003
0.250865,0.000005,0.260697,0.000002
0.240575,0.000012,0.238817,0.000014
0.284048,0.000000,0.261023,0.000002
0.297806,0.000000,0.280364,0.000000
0.254286,0.000004,0.246011,0.000007
0.222541,0.000053,0.208226,0.000160
0.284469,0.000000,0.268890,0.000001
0.257612,0.000003,0.259113,0.000002
0.247493,0.000007,0.236844,0.000016
0.276243,0.000000,0.275623,0.000000
0.289781,0.000000,0.287643,0.000000
0.287080,0.000000,0.283711,0.000000
