x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.44996,0,0.396692,0
0.605816,0,0.534143,0
0.625488,0,0.567796,0
0.627144,0,0.526961,0
0.640113,0,0.573255,0
0.642777,0,0.552843,0
0.248675,0.00032,0.283395,5e-05
0.64115,0,0.598252,0
0.637599,0,0.56359,0
0.618611,0,0.559755,0
0.621867,0,0.573105,0
0.652209,0,0.582245,0
0.679764,0,0.616114,0
0.650348,0,0.623863,0
0.676693,0,0.618601,0
0.648999,0,0.561178,0
0.687743,0,0.650949,0
0.685608,0,0.628739,0
0.7079,0,0.650864,0
0.713123,0,0.649234,0
0.718038,0,0.658566,0
0.727278,0,0.649253,0
0.712525,0,0.641492,0
0.697448,0,0.636424,0
0.729018,0,0.645574,0
0.724644,0,0.669203,0
0.735101,0,0.657297,0
0.720414,0,0.654626,0
0.729742,0,0.654343,0
0.733359,0,0.669985,0
0.730982,0,0.652918,0
0.709198,0,0.624928,0
0.748879,0,0.676686,0
0.740901,0,0.666695,0
0.742237,0,0.670989,0
0.751336,0,0.684431,0
0.748155,0,0.66454,0
0.7549,0,0.697064,0
0.720789,0,0.645932,0
0.747694,0,0.681956,0
0.746069,0,0.662065,0
0.719128,0,0.63519,0
0.771585,0,0.696483,0
0.765529,0,0.68583,0
0.769589,0,0.690279,0
0.781726,0,0.713742,0
0.767581,0,0.696644,0
0.74036,0,0.655047,0
0.757534,0,0.669595,0
0.779844,0,0.700371,0
0.763674,0,0.689306,0
0.73664,0,0.655324,0
0.785066,0,0.714893,0
0.772301,0,0.707604,0
0.78762,0,0.715265,0
0.796393,0,0.730922,0
0.783347,0,0.706715,0
0.794232,0,0.726649,0
0.795667,0,0.724347,0
0.778127,0,0.708384,0
0.787431,0,0.721401,0
0.803185,0,0.731387,0
0.779873,0,0.712435,0
0.796914,0,0.726936,0
0.797492,0,0.735972,0
0.801581,0,0.747143,0
0.805336,0,0.748247,0
0.786973,0,0.704402,0
0.790664,0,0.716741,0
0.799872,0,0.741658,0
0.803826,0,0.737845,0
0.79587,0,0.733374,0
0.797871,0,0.74649,0
0.802575,0,0.737884,0
0.812596,0,0.75454,0
0.817651,0,0.75695,0
0.812123,0,0.761957,0
0.803103,0,0.744404,0
0.818457,0,0.762016,0
0.816082,0,0.762582,0
0.819343,0,0.768809,0
0.81794,0,0.763487,0
0.82071,0,0.764594,0
0.814296,0,0.760002,0
0.819618,0,0.76458,0
0.819064,0,0.772346,0
0.823084,0,0.770685,0
0.819228,0,0.772582,0
0.82235,0,0.773691,0
0.822961,0,0.773988,0
