# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.032836,0.555916,0.013950,0.802480
0.481226,0.000000,0.428265,0.000000
0.367880,0.000000,0.302304,0.000000
0.347390,0.000000,0.362983,0.000000
0.500976,0.000000,0.413791,0.000000
0.078618,0.157996,0.117528,0.034458
0.503136,0.000000,0.404472,0.000000
0.432166,0.000000,0.361632,0.000000
0.323980,0.000000,0.301146,0.000000
0.149664,0.006960,0.238967,0.000014
0.233164,0.000022,0.221718,0.000057
0.482625,0.000000,0.432953,0.000000
0.297645,0.000000,0.291126,0.000000
0.426743,0.000000,0.367971,0.000000
0.310770,0.000000,0.298426,0.000000
0.344820,0.000000,0.318317,0.000000
0.305084,0.000000,0.296319,0.000000
0.213774,0.000105,0.236608,0.000017
0.445740,0.000000,0.392022,0.000000
0.396852,0.000000,0.381728,0.000000
0.431244,0.000000,0.382360,0.000000
0.389443,0.000000,0.368228,0.000000
0.340917,0.000000,0.324969,0.000000
0.371623,0.000000,0.349461,0.000000
0.382173,0.000000,0.374887,0.000000
0.328833,0.000000,0.332085,0.000000
0.373721,0.000000,0.356169,0.000000
0.330803,0.000000,0.312629,0.000000
0.394564,0.000000,0.365433,0.000000
0.315334,0.000000,0.336746,0.000000
0.386238,0.000000,0.365007,0.000000
0.335105,0.000000,0.300706,0.000000
0.308752,0.000000,0.322428,0.000000
0.426734,0.000000,0.403209,0.000000
0.399508,0.000000,0.385410,0.000000
0.478427,0.000000,0.439025,0.000000
0.473207,0.000000,0.428840,0.000000
0.465371,0.000000,0.397152,0.000000
0.435942,0.000000,0.387449,0.000000
0.408930,0.000000,0.373491,0.000000
0.476315,0.000000,0.433385,0.000000
0.415162,0.000000,0.381652,0.000000
0.287353,0.000000,0.366840,0.000000
0.381998,0.000000,0.398446,0.000000
0.421871,0.000000,0.416414,0.000000
0.305508,0.000000,0.312013,0.000000
0.432358,0.000000,0.394456,0.000000
0.353737,0.000000,0.354227,0.000000
0.209517,0.000145,0.272052,0.000001
0.360854,0.000000,0.357893,0.000000
0.472831,0.000000,0.434116,0.000000
0.354954,0.000000,0.352791,0.000000
0.446887,0.000000,0.428497,0.000000
0.356079,0.000000,0.350177,0.000000
0.223939,0.000048,0.256713,0.000003
0.414087,0.000000,0.420650,0.000000
0.501955,0.000000,0.470542,0.000000
0.442183,0.000000,0.419316,0.000000
0.505592,0.000000,0.461880,0.000000
0.372744,0.000000,0.356908,0.000000
0.492087,0.000000,0.435018,0.000000
0.473231,0.000000,0.435118,0.000000
0.427627,0.000000,0.402111,0.000000
0.445794,0.000000,0.408860,0.000000
0.440633,0.000000,0.415982,0.000000
0.467441,0.000000,0.473941,0.000000
0.498579,0.000000,0.452765,0.000000
0.452470,0.000000,0.429662,0.000000
0.294030,0.000000,0.301925,0.000000
0.453466,0.000000,0.454469,0.000000
0.417654,0.000000,0.400892,0.000000
0.438415,0.000000,0.400680,0.000000
0.425257,0.000000,0.413436,0.000000
0.414124,0.000000,0.418557,0.000000
0.492454,0.000000,0.462620,0.000000
0.490072,0.000000,0.459729,0.000000
0.449806,0.000000,0.429108,0.000000
0.458221,0.000000,0.437077,0.000000
0.520855,0.000000,0.480036,0.000000
0.400189,0.000000,0.384164,0.000000
0.475160,0.000000,0.435547,0.000000
0.518470,0.000000,0.483037,0.000000
0.430647,0.000000,0.409445,0.000000
0.483107,0.000000,0.446376,0.000000
0.497519,0.000000,0.464309,0.000000
0.448139,0.000000,0.429507,0.000000
0.513159,0.000000,0.482491,0.000000
0.456185,0.000000,0.432336,0.000000
0.471313,0.000000,0.447502,0.000000
0.480353,0.000000,0.449354,0.000000
