x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.485267,0,0.493817,0
0.475577,0,0.457537,0
0.523859,0,0.576345,0
0.479912,0,0.558837,0
0.558772,0,0.562133,0
0.594689,0,0.609733,0
0.561775,0,0.546519,0
0.530003,0,0.554656,0
0.613417,0,0.602554,0
0.610826,0,0.631568,0
0.607262,0,0.597635,0
0.593732,0,0.58565,0
0.63312,0,0.643858,0
0.61181,0,0.622451,0
0.629854,0,0.6414,0
0.620654,0,0.609344,0
0.493285,0,0.505563,0
0.631719,0,0.634178,0
0.671851,0,0.66925,0
0.644007,0,0.649851,0
0.664474,0,0.654382,0
0.688009,0,0.698787,0
0.691393,0,0.710164,0
0.710721,0,0.719896,0
0.705522,0,0.717618,0
0.710358,0,0.722422,0
0.706189,0,0.727211,0
0.717333,0,0.739964,0
0.722437,0,0.736925,0
0.72063,0,0.729976,0
0.701948,0,0.706071,0
0.714149,0,0.715591,0
0.71681,0,0.737125,0
0.733773,0,0.750658,0
0.732326,0,0.746588,0
0.742897,0,0.763109,0
0.736636,0,0.766656,0
0.736248,0,0.761283,0
0.6886,0,0.726569,0
0.746236,0,0.770971,0
0.742057,0,0.770515,0
0.739323,0,0.773498,0
0.749143,0,0.772576,0
0.732293,0,0.7508,0
0.739599,0,0.758516,0
0.761105,0,0.797153,0
0.757902,0,0.796158,0
0.767958,0,0.800419,0
0.757262,0,0.770605,0
0.743634,0,0.779369,0
0.758258,0,0.788199,0
0.749191,0,0.788222,0
0.759154,0,0.795634,0
0.761481,0,0.772735,0
0.755801,0,0.793905,0
0.773578,0,0.808698,0
0.773187,0,0.801795,0
0.776953,0,0.816209,0
0.778046,0,0.819818,0
0.778264,0,0.80215,0
0.785083,0,0.819717,0
0.776777,0,0.819105,0
0.780522,0,0.822245,0
0.785979,0,0.815936,0
0.777961,0,0.821651,0
0.780569,0,0.816758,0
0.785475,0,0.824994,0
0.786251,0,0.816628,0
0.776155,0,0.806977,0
0.787228,0,0.817395,0
0.785699,0,0.820772,0
0.782791,0,0.82964,0
0.794982,0,0.839532,0
0.781014,0,0.817607,0
0.798357,0,0.835493,0
0.791662,0,0.831485,0
0.789652,0,0.834334,0
0.798987,0,0.837248,0
0.793942,0,0.832689,0
0.798056,0,0.835497,0
0.795141,0,0.831766,0
0.794879,0,0.831799,0
0.786571,0,0.822792,0
0.789913,0,0.826755,0
0.798052,0,0.839244,0
0.798047,0,0.835956,0
0.789668,0,0.829582,0
0.800899,0,0.836532,0
0.800913,0,0.838147,0
0.797861,0,0.837869,0
