# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.262782,0.000002,0.232857,0.000023
0.184782,0.000832,0.160399,0.003794
0.262328,0.000002,0.253670,0.000004
0.331978,0.000000,0.346782,0.000000
0.335765,0.000000,0.353286,0.000000
0.307275,0.000000,0.321875,0.000000
0.401238,0.000000,0.392170,0.000000
0.329096,0.000000,0.336228,0.000000
0.370917,0.000000,0.357062,0.000000
0.398804,0.000000,0.370361,0.000000
0.396086,0.000000,0.376313,0.000000
0.407706,0.000000,0.382775,0.000000
0.365729,0.000000,0.366591,0.000000
0.372434,0.000000,0.354211,0.000000
0.402758,0.000000,0.370879,0.000000
0.387760,0.000000,0.368976,0.000000
0.369912,0.000000,0.353888,0.000000
0.268713,0.000001,0.232638,0.000023
0.397084,0.000000,0.373743,0.000000
0.394781,0.000000,0.376181,0.000000
0.422267,0.000000,0.400608,0.000000
0.400332,0.000000,0.377631,0.000000
0.419883,0.000000,0.390593,0.000000
0.387113,0.000000,0.354333,0.000000
0.411275,0.000000,0.379205,0.000000
0.397299,0.000000,0.361353,0.000000
0.401124,0.000000,0.367023,0.000000
0.412427,0.000000,0.380509,0.000000
0.414767,0.000000,0.378003,0.000000
0.416720,0.000000,0.380945,0.000000
