x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.265166,4.3e-05,0.224978,0.002896
0.374492,0,0.438507,0
0.400612,0,0.440731,0
0.398445,0,0.480163,0
0.375477,0,0.492013,0
0.588568,0,0.636165,0
0.387686,0,0.515225,0
0.447942,0,0.530188,0
0.489716,0,0.570007,0
0.617824,0,0.620097,0
0.630884,0,0.658701,0
0.661061,0,0.684211,0
0.640964,0,0.67911,0
0.656242,0,0.675953,0
0.576496,0,0.582014,0
0.656925,0,0.685308,0
0.678998,0,0.699558,0
0.693304,0,0.742568,0
0.689293,0,0.729169,0
0.682537,0,0.729824,0
0.588516,0,0.544422,0
0.672406,0,0.707066,0
0.657786,0,0.672999,0
0.725477,0,0.754068,0
0.641288,0,0.679191,0
0.730678,0,0.748843,0
0.718803,0,0.740603,0
0.751925,0,0.77961,0
0.74373,0,0.77031,0
0.627746,0,0.589582,0
0.737715,0,0.758011,0
0.767172,0,0.802004,0
0.72676,0,0.754918,0
0.75491,0,0.779146,0
0.752746,0,0.769471,0
0.743203,0,0.760914,0
0.747789,0,0.76979,0
0.744137,0,0.761687,0
0.754044,0,0.777014,0
0.771296,0,0.796707,0
0.76651,0,0.794014,0
0.759355,0,0.784458,0
0.779508,0,0.802299,0
0.78208,0,0.806888,0
0.780654,0,0.814002,0
0.766871,0,0.784269,0
0.764314,0,0.782855,0
0.794972,0,0.818667,0
0.750905,0,0.76973,0
0.80416,0,0.824889,0
0.777438,0,0.806436,0
0.782517,0,0.809266,0
0.778844,0,0.805049,0
0.761895,0,0.778567,0
0.782232,0,0.80609,0
0.780397,0,0.800168,0
0.760563,0,0.783925,0
0.779734,0,0.799623,0
0.79536,0,0.819817,0
0.786363,0,0.80919,0
0.756699,0,0.782113,0
0.796909,0,0.827538,0
0.757513,0,0.783699,0
0.798837,0,0.820533,0
0.786768,0,0.809477,0
0.787894,0,0.803862,0
0.795333,0,0.814256,0
0.792136,0,0.816525,0
0.78235,0,0.803949,0
0.795693,0,0.821049,0
0.815556,0,0.845296,0
0.787887,0,0.810258,0
0.792539,0,0.813771,0
0.782943,0,0.804319,0
0.799258,0,0.819099,0
0.767193,0,0.791746,0
0.7987,0,0.821832,0
0.785842,0,0.805229,0
0.781949,0,0.8028,0
0.801398,0,0.822299,0
0.794283,0,0.814449,0
0.796199,0,0.816422,0
0.791215,0,0.812245,0
0.794277,0,0.814804,0
0.800204,0,0.817637,0
0.797171,0,0.816509,0
0.800588,0,0.820613,0
0.799228,0,0.819647,0
0.792331,0,0.812599,0
0.798352,0,0.817735,0
