# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.050512,0.364783,0.043751,0.432539
0.105938,0.056797,0.123301,0.026465
0.117288,0.034832,0.089066,0.109559
0.111852,0.044234,0.106484,0.055525
0.091613,0.099737,0.098924,0.075386
0.264651,0.000001,0.246350,0.000007
0.091763,0.099182,0.105101,0.058793
0.121510,0.028754,0.115571,0.037598
0.123255,0.026522,0.134633,0.015305
0.239370,0.000013,0.223092,0.000051
0.202179,0.000249,0.174896,0.001576
0.217911,0.000077,0.196190,0.000382
0.164917,0.002907,0.148234,0.007525
0.201987,0.000253,0.177108,0.001370
0.134542,0.015375,0.126232,0.023057
0.216350,0.000086,0.221642,0.000057
0.213477,0.000108,0.208673,0.000155
0.224765,0.000045,0.214233,0.000102
0.231828,0.000025,0.241555,0.000011
0.221024,0.000060,0.230812,0.000027
0.227174,0.000037,0.219080,0.000070
0.204542,0.000210,0.215811,0.000090
0.213712,0.000106,0.201757,0.000257
0.249428,0.000006,0.248486,0.000006
0.213556,0.000107,0.237715,0.000015
0.266396,0.000001,0.257385,0.000003
0.261741,0.000002,0.276490,0.000000
0.276645,0.000000,0.268525,0.000001
0.254690,0.000003,0.255257,0.000003
0.251890,0.000004,0.248904,0.000006
0.284835,0.000000,0.285421,0.000000
0.315388,0.000000,0.321566,0.000000
0.297860,0.000000,0.304193,0.000000
0.320719,0.000000,0.319735,0.000000
0.309771,0.000000,0.305533,0.000000
0.298924,0.000000,0.287070,0.000000
0.296376,0.000000,0.294867,0.000000
0.304994,0.000000,0.294128,0.000000
0.310552,0.000000,0.310923,0.000000
0.378504,0.000000,0.388024,0.000000
0.329963,0.000000,0.326620,0.000000
0.323035,0.000000,0.323704,0.000000
0.322475,0.000000,0.319750,0.000000
0.356937,0.000000,0.366709,0.000000
0.355106,0.000000,0.369416,0.000000
0.350965,0.000000,0.346463,0.000000
0.331466,0.000000,0.325185,0.000000
0.400012,0.000000,0.409881,0.000000
0.349315,0.000000,0.346662,0.000000
0.392528,0.000000,0.389681,0.000000
0.367067,0.000000,0.378222,0.000000
0.361983,0.000000,0.356809,0.000000
0.356820,0.000000,0.361502,0.000000
0.371630,0.000000,0.365734,0.000000
0.377464,0.000000,0.372369,0.000000
0.399662,0.000000,0.405014,0.000000
0.358432,0.000000,0.356279,0.000000
0.402339,0.000000,0.404248,0.000000
0.376848,0.000000,0.382659,0.000000
0.390202,0.000000,0.399246,0.000000
0.339820,0.000000,0.340749,0.000000
0.401557,0.000000,0.412476,0.000000
0.368454,0.000000,0.379496,0.000000
0.392490,0.000000,0.399737,0.000000
0.387819,0.000000,0.380775,0.000000
0.405850,0.000000,0.407159,0.000000
0.388645,0.000000,0.389988,0.000000
0.407955,0.000000,0.422803,0.000000
0.373969,0.000000,0.373759,0.000000
0.416115,0.000000,0.429059,0.000000
0.407080,0.000000,0.415958,0.000000
0.403252,0.000000,0.406756,0.000000
0.422139,0.000000,0.425462,0.000000
0.401938,0.000000,0.398504,0.000000
0.444504,0.000000,0.447780,0.000000
0.375620,0.000000,0.373818,0.000000
0.424743,0.000000,0.440777,0.000000
0.421880,0.000000,0.431733,0.000000
0.401176,0.000000,0.396053,0.000000
0.398615,0.000000,0.402023,0.000000
0.407745,0.000000,0.410834,0.000000
0.395473,0.000000,0.397212,0.000000
0.412617,0.000000,0.418096,0.000000
0.419049,0.000000,0.422362,0.000000
0.439326,0.000000,0.441544,0.000000
0.410412,0.000000,0.412123,0.000000
0.413266,0.000000,0.413695,0.000000
0.421493,0.000000,0.423830,0.000000
0.417717,0.000000,0.419561,0.000000
0.421670,0.000000,0.425023,0.000000
