x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.570914,0,0.511979,0
0.286594,1.7e-05,0.254309,0.000435
0.589838,0,0.518581,0
0.604255,0,0.558699,0
0.621272,0,0.57336,0
0.615666,0,0.558728,0
0.491547,0,0.45983,0
0.654965,0,0.618936,0
0.619633,0,0.546977,0
0.64679,0,0.563062,0
0.645451,0,0.605637,0
0.680647,0,0.614839,0
0.686311,0,0.643328,0
0.681212,0,0.626544,0
0.669412,0,0.598482,0
0.690413,0,0.633242,0
0.67781,0,0.626119,0
0.707708,0,0.650156,0
0.734976,0,0.681886,0
0.725353,0,0.669198,0
0.746346,0,0.669084,0
0.702991,0,0.630549,0
0.729564,0,0.664006,0
0.749441,0,0.673037,0
0.747425,0,0.675494,0
0.741745,0,0.660617,0
0.723705,0,0.651502,0
0.754686,0,0.686472,0
0.7654,0,0.697907,0
0.770786,0,0.699469,0
0.759585,0,0.694028,0
0.777859,0,0.710935,0
0.789485,0,0.720054,0
0.783238,0,0.704531,0
0.77348,0,0.706133,0
0.785799,0,0.709741,0
0.79608,0,0.733715,0
0.791171,0,0.724502,0
0.798879,0,0.739935,0
0.799481,0,0.731787,0
0.795538,0,0.736762,0
0.779536,0,0.709027,0
0.793125,0,0.723397,0
0.798576,0,0.742947,0
0.799349,0,0.729183,0
0.7631,0,0.680594,0
0.804987,0,0.742639,0
0.800171,0,0.742256,0
0.806894,0,0.755822,0
0.78607,0,0.743983,0
0.776017,0,0.714059,0
0.803669,0,0.73188,0
0.804495,0,0.750129,0
0.80385,0,0.767122,0
0.784703,0,0.73373,0
0.799978,0,0.748634,0
0.790573,0,0.743627,0
0.811592,0,0.757116,0
0.810743,0,0.757887,0
0.819726,0,0.772302,0
0.813359,0,0.760887,0
0.811739,0,0.754158,0
0.802143,0,0.76171,0
0.812212,0,0.773393,0
0.81568,0,0.769292,0
0.819176,0,0.777142,0
0.820119,0,0.782751,0
0.815054,0,0.779481,0
0.814375,0,0.775004,0
0.80664,0,0.763057,0
0.798607,0,0.769605,0
0.809688,0,0.757979,0
0.810589,0,0.778954,0
0.807764,0,0.767747,0
0.814065,0,0.77763,0
0.822206,0,0.785454,0
0.80291,0,0.768138,0
0.81485,0,0.780648,0
0.811293,0,0.769849,0
0.82475,0,0.794563,0
0.818101,0,0.784702,0
0.812036,0,0.781201,0
0.811529,0,0.780274,0
0.816922,0,0.784029,0
0.816313,0,0.778747,0
0.817779,0,0.785929,0
0.821643,0,0.787531,0
0.820145,0,0.789128,0
0.820294,0,0.790096,0
0.823116,0,0.791209,0
