# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.138603,0.012515,0.131223,0.018122
0.052565,0.345592,0.076823,0.167735
0.146984,0.008052,0.130727,0.018567
0.140740,0.011207,0.123305,0.026460
0.191611,0.000525,0.186231,0.000755
0.203882,0.000220,0.218336,0.000074
0.198752,0.000319,0.221814,0.000056
0.240498,0.000012,0.259963,0.000002
0.190797,0.000555,0.182845,0.000945
0.175520,0.001515,0.204960,0.000204
0.193642,0.000456,0.177545,0.001332
0.205773,0.000192,0.209694,0.000143
0.199526,0.000302,0.206344,0.000184
0.254848,0.000003,0.272491,0.000001
0.245592,0.000008,0.263269,0.000002
0.229373,0.000031,0.250616,0.000005
0.241367,0.000011,0.268524,0.000001
0.209134,0.000150,0.247447,0.000007
0.283516,0.000000,0.300775,0.000000
0.259034,0.000002,0.304273,0.000000
0.260504,0.000002,0.293064,0.000000
0.245674,0.000008,0.267624,0.000001
0.277405,0.000000,0.307196,0.000000
0.250690,0.000005,0.304557,0.000000
0.275350,0.000000,0.297201,0.000000
0.297457,0.000000,0.315134,0.000000
0.234481,0.000020,0.260671,0.000002
0.320428,0.000000,0.362076,0.000000
0.292181,0.000000,0.326552,0.000000
0.305772,0.000000,0.338795,0.000000
0.299113,0.000000,0.329135,0.000000
0.280293,0.000000,0.289885,0.000000
0.283795,0.000000,0.332590,0.000000
0.371568,0.000000,0.399927,0.000000
0.358577,0.000000,0.408828,0.000000
0.275399,0.000000,0.339414,0.000000
0.328540,0.000000,0.384576,0.000000
0.334181,0.000000,0.377635,0.000000
0.347047,0.000000,0.396965,0.000000
0.297819,0.000000,0.384497,0.000000
0.347765,0.000000,0.406583,0.000000
0.322614,0.000000,0.369156,0.000000
0.343032,0.000000,0.389572,0.000000
0.351078,0.000000,0.380792,0.000000
0.331942,0.000000,0.398577,0.000000
0.329957,0.000000,0.358081,0.000000
0.328171,0.000000,0.366378,0.000000
0.365191,0.000000,0.410297,0.000000
0.343811,0.000000,0.370270,0.000000
0.349843,0.000000,0.424761,0.000000
0.348052,0.000000,0.411489,0.000000
0.362799,0.000000,0.425075,0.000000
0.374807,0.000000,0.424120,0.000000
0.368125,0.000000,0.399450,0.000000
0.368078,0.000000,0.420245,0.000000
0.371543,0.000000,0.405874,0.000000
0.378166,0.000000,0.408177,0.000000
0.418715,0.000000,0.474142,0.000000
0.387416,0.000000,0.427621,0.000000
0.383731,0.000000,0.433979,0.000000
0.419367,0.000000,0.448310,0.000000
0.414928,0.000000,0.464104,0.000000
0.398349,0.000000,0.459513,0.000000
0.426304,0.000000,0.449424,0.000000
0.429353,0.000000,0.450307,0.000000
0.365224,0.000000,0.400054,0.000000
0.454887,0.000000,0.479829,0.000000
0.408093,0.000000,0.422230,0.000000
0.430911,0.000000,0.467648,0.000000
0.424673,0.000000,0.429876,0.000000
0.470866,0.000000,0.495552,0.000000
0.388909,0.000000,0.462685,0.000000
0.424217,0.000000,0.442713,0.000000
0.456692,0.000000,0.476265,0.000000
0.458014,0.000000,0.490187,0.000000
0.455154,0.000000,0.495052,0.000000
0.464146,0.000000,0.491538,0.000000
0.463658,0.000000,0.493929,0.000000
0.460015,0.000000,0.493618,0.000000
0.418448,0.000000,0.488620,0.000000
0.440041,0.000000,0.488009,0.000000
0.486149,0.000000,0.508245,0.000000
0.473956,0.000000,0.498679,0.000000
0.480970,0.000000,0.507888,0.000000
0.483284,0.000000,0.507208,0.000000
0.480833,0.000000,0.503382,0.000000
0.471669,0.000000,0.501931,0.000000
0.481750,0.000000,0.504054,0.000000
0.473550,0.000000,0.512482,0.000000
0.478129,0.000000,0.505767,0.000000
