x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.502081,0,0.561251,0
0.464816,0,0.514185,0
0.510195,0,0.585745,0
0.537727,0,0.625227,0
0.535801,0,0.568981,0
0.568987,0,0.609927,0
0.601003,0,0.617097,0
0.597506,0,0.602143,0
0.603472,0,0.642464,0
0.629856,0,0.653315,0
0.634858,0,0.653366,0
0.639262,0,0.649482,0
0.63803,0,0.66192,0
0.64174,0,0.648322,0
0.669628,0,0.690725,0
0.66494,0,0.675359,0
0.689726,0,0.699855,0
0.698921,0,0.730162,0
0.692285,0,0.722462,0
0.641662,0,0.641852,0
0.624388,0,0.616897,0
0.685908,0,0.713231,0
0.696254,0,0.715627,0
0.642292,0,0.654172,0
0.725825,0,0.747228,0
0.702947,0,0.74425,0
0.712627,0,0.735637,0
0.715271,0,0.741101,0
0.743488,0,0.763331,0
0.707597,0,0.729566,0
0.732813,0,0.753554,0
0.698064,0,0.710131,0
0.744532,0,0.766909,0
0.734105,0,0.74847,0
0.718578,0,0.745695,0
0.754302,0,0.772443,0
0.742231,0,0.770317,0
0.726058,0,0.746982,0
0.770181,0,0.784759,0
0.766786,0,0.786761,0
0.74364,0,0.758042,0
0.745079,0,0.767703,0
0.752221,0,0.765203,0
0.769358,0,0.801965,0
0.771104,0,0.786472,0
0.758473,0,0.777513,0
0.747324,0,0.764801,0
0.760333,0,0.779741,0
0.724162,0,0.736776,0
0.758987,0,0.775501,0
0.776923,0,0.796383,0
0.781981,0,0.802442,0
0.772501,0,0.794095,0
0.761353,0,0.776112,0
0.774523,0,0.797874,0
0.772226,0,0.797938,0
0.751048,0,0.7696,0
0.78768,0,0.809367,0
0.785148,0,0.804934,0
0.777892,0,0.797051,0
0.788924,0,0.814296,0
0.801986,0,0.821378,0
0.803293,0,0.821608,0
0.802838,0,0.829351,0
0.782893,0,0.800999,0
0.804538,0,0.829798,0
0.784015,0,0.802855,0
0.774796,0,0.799292,0
0.787559,0,0.80805,0
0.802368,0,0.82214,0
0.797444,0,0.813891,0
0.7902,0,0.80832,0
0.778012,0,0.79445,0
0.793076,0,0.814556,0
0.797214,0,0.814629,0
0.79277,0,0.810287,0
0.799726,0,0.819168,0
0.793557,0,0.809691,0
0.80524,0,0.822209,0
0.796794,0,0.812472,0
0.799298,0,0.815015,0
0.791157,0,0.809509,0
0.794329,0,0.811479,0
0.795529,0,0.813959,0
0.799256,0,0.817513,0
0.80394,0,0.822946,0
0.798115,0,0.816502,0
0.796001,0,0.813658,0
0.807778,0,0.827892,0
0.802277,0,0.821838,0
