x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.540252,0,0.477585,0
0.314183,1e-06,0.252807,0.000483
0.543609,0,0.481929,0
0.558446,0,0.478851,0
0.525361,0,0.479295,0
0.462936,0,0.353627,0
0.539901,0,0.491804,0
0.484204,0,0.461622,0
0.493544,0,0.433577,0
0.426059,0,0.36472,0
0.452444,0,0.403686,0
0.529928,0,0.485357,0
0.539904,0,0.458799,0
0.51507,0,0.494155,0
0.455668,0,0.439087,0
0.459955,0,0.452613,0
0.474726,0,0.454608,0
0.501955,0,0.438507,0
0.433932,0,0.371036,0
0.389264,0,0.33119,1e-06
0.466527,0,0.39074,0
0.502623,0,0.462133,0
0.480927,0,0.410353,0
0.408332,0,0.350711,0
0.439486,0,0.380167,0
0.415283,0,0.378464,0
0.499782,0,0.433205,0
0.46508,0,0.400884,0
0.451504,0,0.417837,0
0.433191,0,0.375049,0
0.391399,0,0.343357,0
0.35025,0,0.326363,1e-06
0.386972,0,0.316085,3e-06
0.394641,0,0.316877,3e-06
0.417693,0,0.341185,0
0.462092,0,0.380551,0
0.43426,0,0.357627,0
0.427557,0,0.361542,0
0.395717,0,0.338147,0
0.471006,0,0.400164,0
0.432566,0,0.350573,0
0.492294,0,0.40935,0
0.454768,0,0.362477,0
0.462362,0,0.387691,0
0.258873,7.1e-05,0.220147,0.00385
0.500831,0,0.378172,0
0.495128,0,0.42311,0
0.294195,4e-06,0.229324,0.002227
0.458095,0,0.376217,0
0.490762,0,0.405713,0
0.518122,0,0.404126,0
0.448555,0,0.351309,0
0.448982,0,0.368622,0
0.458936,0,0.371239,0
0.411011,0,0.325189,1e-06
0.435444,0,0.357826,0
0.436512,0,0.355107,0
0.414073,0,0.348141,0
0.374445,0,0.271734,0.000123
0.417018,0,0.33191,1e-06
0.433307,0,0.329975,1e-06
0.513305,0,0.387229,0
0.404228,0,0.318599,2e-06
0.450528,0,0.337174,0
0.4881,0,0.37626,0
0.463049,0,0.353735,0
0.445214,0,0.347542,0
0.437771,0,0.356594,0
0.481494,0,0.364381,0
0.454356,0,0.351069,0
0.501727,0,0.369817,0
0.501054,0,0.373495,0
0.409598,0,0.314983,3e-06
0.429427,0,0.32714,1e-06
0.479675,0,0.363845,0
0.465003,0,0.350724,0
0.457176,0,0.345794,0
0.464595,0,0.350078,0
0.453655,0,0.337918,0
0.475282,0,0.362048,0
0.451569,0,0.339445,0
0.426036,0,0.328199,1e-06
0.460792,0,0.367651,0
0.489236,0,0.379506,0
0.461397,0,0.350882,0
0.458394,0,0.337102,0
0.465624,0,0.352601,0
0.456166,0,0.355304,0
0.451276,0,0.348352,0
0.453576,0,0.347208,0
