# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.141467,0.010791,0.114525,0.039373
0.068647,0.217830,0.040895,0.463206
0.128205,0.020982,0.144916,0.008996
0.142302,0.010329,0.140514,0.011340
0.143465,0.009716,0.152443,0.005969
0.148949,0.007237,0.127930,0.021261
0.139501,0.011950,0.144719,0.009091
0.144318,0.009287,0.154453,0.005334
0.155478,0.005034,0.141655,0.010686
0.110073,0.047739,0.103887,0.061791
0.116305,0.036393,0.117340,0.034751
0.156351,0.004790,0.150468,0.006659
0.171096,0.001997,0.146890,0.008093
0.160656,0.003738,0.150320,0.006714
0.136692,0.013796,0.136276,0.014091
0.145767,0.008596,0.145618,0.008665
0.136350,0.014037,0.137208,0.013439
0.148625,0.007366,0.138098,0.012843
0.148888,0.007261,0.141887,0.010556
0.114188,0.039959,0.109331,0.049270
0.156436,0.004767,0.150423,0.006676
0.143133,0.009888,0.137555,0.013204
0.152991,0.005790,0.142578,0.010181
0.114024,0.040247,0.117853,0.033960
0.126808,0.022434,0.121366,0.028946
0.103661,0.062364,0.111113,0.045663
0.143070,0.009921,0.135093,0.014956
0.129633,0.019584,0.134353,0.015521
0.118964,0.032299,0.118553,0.032906
0.131436,0.017934,0.130826,0.018478
0.120077,0.030707,0.119410,0.031653
0.092132,0.097827,0.104158,0.061111
0.101495,0.068067,0.101805,0.067225
0.115516,0.037689,0.116098,0.036730
0.130485,0.018788,0.122680,0.027241
0.124033,0.025576,0.117920,0.033857
0.122215,0.027834,0.116909,0.035427
0.104731,0.059694,0.100715,0.070222
0.114967,0.038615,0.112549,0.042921
0.111849,0.044240,0.111744,0.044440
0.091414,0.100479,0.101902,0.066963
0.135943,0.014329,0.122955,0.026895
0.133480,0.016211,0.109673,0.048559
0.106483,0.055525,0.102758,0.064691
0.053538,0.336724,0.042679,0.443910
0.160203,0.003838,0.137839,0.013014
0.130957,0.018360,0.118465,0.033037
0.087251,0.117011,0.074687,0.179907
0.123177,0.026618,0.112155,0.043659
0.106873,0.054633,0.104030,0.061432
0.151160,0.006410,0.121015,0.029417
0.131087,0.018243,0.117296,0.034819
0.088469,0.111968,0.088736,0.110885
0.124161,0.025423,0.111792,0.044349
0.095602,0.085773,0.081631,0.142613
0.107002,0.054340,0.103764,0.062102
0.105211,0.058526,0.098558,0.076478
0.101619,0.067731,0.104030,0.061431
0.081883,0.141381,0.071241,0.200892
0.110588,0.046701,0.107624,0.052945
0.095667,0.085559,0.085231,0.125765
0.133186,0.016450,0.120751,0.029775
0.099820,0.072766,0.086458,0.120390
0.108592,0.050834,0.091343,0.100743
0.099408,0.073961,0.098711,0.076019
0.121346,0.028972,0.106626,0.055198
0.109201,0.049542,0.104584,0.060053
0.105947,0.056775,0.108077,0.051948
0.128715,0.020473,0.116165,0.036620
0.115036,0.038497,0.102587,0.065139
0.142505,0.010220,0.123968,0.025653
0.125972,0.023343,0.117520,0.034471
0.129898,0.019333,0.113797,0.040650
0.121377,0.028931,0.113146,0.041821
0.126868,0.022369,0.117585,0.034371
0.107224,0.053838,0.094750,0.088617
0.120739,0.029790,0.108167,0.051753
0.114600,0.039244,0.105518,0.057791
0.115940,0.036987,0.103799,0.062013
0.125123,0.024299,0.115587,0.037572
0.122631,0.027302,0.111217,0.045459
0.114654,0.039151,0.101040,0.069319
0.115120,0.038355,0.113450,0.041270
0.122172,0.027890,0.114529,0.039366
0.119343,0.031749,0.110709,0.046460
0.120055,0.030737,0.108810,0.050369
0.117015,0.035259,0.103422,0.062972
0.126110,0.023191,0.116557,0.035987
0.122840,0.027039,0.113644,0.040923
0.119133,0.032053,0.108514,0.051002
