x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.503914,0,0.412356,0
0.539154,0,0.487487,0
0.527371,0,0.487796,0
0.529274,0,0.505054,0
0.502381,0,0.435115,0
0.516022,0,0.491157,0
0.57158,0,0.519868,0
0.523202,0,0.460894,0
0.440072,0,0.376978,0
0.370555,0,0.342852,0
0.561225,0,0.504953,0
0.506534,0,0.494325,0
0.426444,0,0.401329,0
0.525826,0,0.492121,0
0.432192,0,0.405919,0
0.487796,0,0.451151,0
0.494136,0,0.449241,0
0.470991,0,0.430473,0
0.395496,0,0.344722,0
0.353806,0,0.335512,0
0.444777,0,0.40315,0
0.498857,0,0.433237,0
0.491434,0,0.425458,0
0.469351,0,0.438053,0
0.488045,0,0.457533,0
0.501835,0,0.439349,0
0.46398,0,0.421116,0
0.487105,0,0.409654,0
0.427711,0,0.391652,0
0.40994,0,0.380362,0
0.376824,0,0.350219,0
0.389826,0,0.376844,0
0.431333,0,0.374189,0
0.409404,0,0.391837,0
0.43481,0,0.391545,0
0.438938,0,0.405599,0
0.447417,0,0.406393,0
0.4366,0,0.40074,0
0.272185,2.4e-05,0.263025,0.000234
0.467224,0,0.416713,0
0.498524,0,0.42836,0
0.434397,0,0.399227,0
0.523757,0,0.429977,0
0.534716,0,0.452582,0
0.382277,0,0.367214,0
0.307724,1e-06,0.250278,0.000575
0.493935,0,0.434599,0
0.474128,0,0.415231,0
0.423201,0,0.364243,0
0.479617,0,0.41737,0
0.448778,0,0.397725,0
0.525915,0,0.43495,0
0.55048,0,0.431798,0
0.485347,0,0.394266,0
0.512983,0,0.434545,0
0.527712,0,0.431812,0
0.470202,0,0.397192,0
0.517201,0,0.439663,0
0.466384,0,0.406465,0
0.437178,0,0.388913,0
0.47299,0,0.395042,0
0.499349,0,0.417349,0
0.491469,0,0.426512,0
0.483977,0,0.413492,0
0.550957,0,0.437673,0
0.510442,0,0.431626,0
0.539439,0,0.437772,0
0.542925,0,0.446469,0
0.494513,0,0.412155,0
0.51972,0,0.408668,0
0.518474,0,0.429235,0
0.486828,0,0.405112,0
0.502427,0,0.394893,0
0.507104,0,0.418893,0
0.545216,0,0.441513,0
0.517361,0,0.418487,0
0.48963,0,0.413475,0
0.540072,0,0.439204,0
0.55898,0,0.440107,0
0.522549,0,0.419013,0
0.542298,0,0.434041,0
0.524081,0,0.420531,0
0.511224,0,0.423383,0
0.510877,0,0.419163,0
0.512632,0,0.421278,0
0.521265,0,0.421793,0
0.507397,0,0.419315,0
0.528866,0,0.431878,0
0.524349,0,0.425737,0
0.535303,0,0.429886,0
