x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.546682,0,0.585873,0
0.540559,0,0.599556,0
0.538942,0,0.582562,0
0.531669,0,0.587206,0
0.400682,0,0.446533,0
0.600012,0,0.650683,0
0.468254,0,0.545419,0
0.557265,0,0.63844,0
0.546889,0,0.60634,0
0.583276,0,0.642634,0
0.603176,0,0.626278,0
0.412866,0,0.425022,0
0.605305,0,0.639741,0
0.571892,0,0.570069,0
0.641389,0,0.661321,0
0.631936,0,0.649077,0
0.64394,0,0.663668,0
0.637796,0,0.653694,0
0.65494,0,0.674696,0
0.611947,0,0.625979,0
0.569178,0,0.574913,0
0.651157,0,0.665775,0
0.669793,0,0.686099,0
0.67165,0,0.694907,0
0.685985,0,0.717644,0
0.668862,0,0.677439,0
0.682002,0,0.698012,0
0.705863,0,0.747554,0
0.688923,0,0.703381,0
0.64531,0,0.651539,0
0.695793,0,0.731854,0
0.688395,0,0.698633,0
0.690682,0,0.70371,0
0.709107,0,0.720464,0
0.733554,0,0.754308,0
0.725449,0,0.750618,0
0.678957,0,0.690889,0
0.685756,0,0.692658,0
0.637411,0,0.649578,0
0.725146,0,0.74296,0
0.719498,0,0.741161,0
0.748446,0,0.779663,0
0.723029,0,0.744829,0
0.738727,0,0.760405,0
0.735687,0,0.749937,0
0.541244,0,0.551948,0
0.74311,0,0.759937,0
0.735016,0,0.758922,0
0.737414,0,0.755963,0
0.754394,0,0.778946,0
0.68724,0,0.699351,0
0.743084,0,0.758619,0
0.734558,0,0.743727,0
0.740596,0,0.754946,0
0.745128,0,0.767298,0
0.728761,0,0.747439,0
0.750932,0,0.774296,0
0.76125,0,0.778216,0
0.715317,0,0.722523,0
0.766511,0,0.786499,0
0.768072,0,0.789586,0
0.751869,0,0.773559,0
0.766092,0,0.7847,0
0.754922,0,0.774378,0
0.762428,0,0.77921,0
0.774824,0,0.799608,0
0.740666,0,0.751661,0
0.771714,0,0.79394,0
0.741815,0,0.759396,0
0.750585,0,0.761043,0
0.771753,0,0.793958,0
0.771069,0,0.786226,0
0.762259,0,0.7802,0
0.778433,0,0.796959,0
0.771732,0,0.789659,0
0.764859,0,0.780964,0
0.750342,0,0.763133,0
0.770205,0,0.786602,0
0.76169,0,0.774357,0
0.757846,0,0.773779,0
0.772502,0,0.786955,0
0.766564,0,0.779834,0
0.766284,0,0.781497,0
0.772966,0,0.789431,0
0.750561,0,0.762919,0
0.773365,0,0.790998,0
0.769616,0,0.784517,0
0.761425,0,0.775703,0
0.767542,0,0.780548,0
0.768617,0,0.783062,0
