# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.143226,0.009839,-0.180262,0.001118
0.679630,0.000000,0.542129,0.000000
0.542581,0.000000,0.537692,0.000000
0.673726,0.000000,0.607236,0.000000
-0.483144,0.000000,-0.312518,0.000000
0.700034,0.000000,0.595622,0.000000
0.708268,0.000000,0.596354,0.000000
0.701312,0.000000,0.615039,0.000000
0.715679,0.000000,0.598226,0.000000
0.706714,0.000000,0.606841,0.000000
0.708256,0.000000,0.607122,0.000000
0.703383,0.000000,0.608977,0.000000
0.710483,0.000000,0.619457,0.000000
0.711962,0.000000,0.620786,0.000000
0.685057,0.000000,0.607910,0.000000
0.715898,0.000000,0.624680,0.000000
0.694765,0.000000,0.609567,0.000000
0.713031,0.000000,0.610676,0.000000
0.717525,0.000000,0.625238,0.000000
0.707283,0.000000,0.622504,0.000000
0.712543,0.000000,0.626112,0.000000
0.708146,0.000000,0.618630,0.000000
0.710446,0.000000,0.628764,0.000000
0.705666,0.000000,0.620475,0.000000
0.706804,0.000000,0.613477,0.000000
0.706265,0.000000,0.614518,0.000000
0.707858,0.000000,0.617689,0.000000
0.699028,0.000000,0.608601,0.000000
0.706850,0.000000,0.615453,0.000000
0.706574,0.000000,0.615493,0.000000
