x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.22484,0.001581,0.201417,0.010819
0.363821,0,0.291363,2.6e-05
0.454737,0,0.40598,0
0.461836,0,0.407623,0
0.468526,0,0.393954,0
0.467736,0,0.413098,0
0.495662,0,0.41461,0
0.494809,0,0.435856,0
0.513485,0,0.46219,0
0.524548,0,0.481821,0
0.513353,0,0.428423,0
0.512728,0,0.495611,0
0.565969,0,0.556415,0
0.556762,0,0.526458,0
0.596107,0,0.592359,0
0.593881,0,0.595479,0
0.595557,0,0.564084,0
0.602149,0,0.583331,0
0.62228,0,0.622391,0
0.617673,0,0.601638,0
0.560452,0,0.55599,0
0.622543,0,0.582011,0
0.692518,0,0.688358,0
0.660172,0,0.647608,0
0.667861,0,0.662548,0
0.660986,0,0.673629,0
0.641384,0,0.674399,0
0.677702,0,0.67553,0
0.719354,0,0.72559,0
0.678752,0,0.692813,0
0.740671,0,0.753699,0
0.713656,0,0.719458,0
0.706185,0,0.700872,0
0.711613,0,0.718749,0
0.69224,0,0.710039,0
0.727128,0,0.743626,0
0.734533,0,0.737754,0
0.727755,0,0.734662,0
0.748675,0,0.765788,0
0.743981,0,0.7586,0
0.734326,0,0.749737,0
0.760824,0,0.770475,0
0.757686,0,0.768439,0
0.748592,0,0.765299,0
0.750968,0,0.758343,0
0.735272,0,0.7392,0
0.773071,0,0.780919,0
0.778196,0,0.792456,0
0.78593,0,0.810855,0
0.776668,0,0.791229,0
0.772479,0,0.790085,0
0.765999,0,0.77506,0
0.774216,0,0.78883,0
0.763075,0,0.793521,0
0.739696,0,0.738218,0
0.791181,0,0.809042,0
0.785088,0,0.808736,0
0.793877,0,0.811579,0
0.780689,0,0.79365,0
0.801941,0,0.829849,0
0.768325,0,0.789097,0
0.793669,0,0.809321,0
0.790915,0,0.822513,0
0.797557,0,0.826808,0
0.79424,0,0.810023,0
0.801132,0,0.822413,0
0.789224,0,0.818459,0
0.800571,0,0.826533,0
0.777498,0,0.793793,0
0.789639,0,0.816637,0
0.78774,0,0.814535,0
0.79996,0,0.821281,0
0.792531,0,0.831718,0
0.798564,0,0.826524,0
0.800415,0,0.835698,0
0.812221,0,0.839357,0
0.800388,0,0.831291,0
0.803962,0,0.828756,0
0.81316,0,0.838223,0
0.811658,0,0.838101,0
0.817065,0,0.844178,0
0.812158,0,0.838627,0
0.811272,0,0.841357,0
0.815795,0,0.844882,0
0.812551,0,0.843284,0
0.812236,0,0.840789,0
0.813379,0,0.845922,0
0.808691,0,0.838103,0
0.815621,0,0.845453,0
0.814771,0,0.843541,0
