# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.199263,0.000307,-0.223910,0.000048
0.222872,0.000052,0.221041,0.000060
0.100378,0.071173,0.070494,0.205669
0.071467,0.199466,0.041605,0.455480
0.169584,0.002192,0.162245,0.003405
0.260643,0.000002,0.289072,0.000000
0.200617,0.000279,0.173680,0.001701
0.148378,0.007466,0.126296,0.022987
0.157350,0.004525,0.143399,0.009750
0.313990,0.000000,0.308517,0.000000
0.308550,0.000000,0.302778,0.000000
0.264582,0.000001,0.229502,0.000030
0.300820,0.000000,0.280862,0.000000
0.265053,0.000001,0.241004,0.000012
0.280559,0.000000,0.263694,0.000001
0.251729,0.000004,0.224286,0.000046
0.289480,0.000000,0.256347,0.000003
0.265822,0.000001,0.243185,0.000010
0.263810,0.000001,0.247739,0.000006
0.320205,0.000000,0.288672,0.000000
0.329548,0.000000,0.317289,0.000000
0.330482,0.000000,0.303148,0.000000
0.327422,0.000000,0.309737,0.000000
0.327997,0.000000,0.311583,0.000000
0.158081,0.004339,0.140733,0.011211
0.328278,0.000000,0.299554,0.000000
0.355867,0.000000,0.336414,0.000000
0.353610,0.000000,0.330020,0.000000
0.348451,0.000000,0.328893,0.000000
0.346930,0.000000,0.325916,0.000000
