# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.370422,0.000000,0.310371,0.000000
0.271255,0.000001,0.219200,0.000069
0.288546,0.000000,0.271463,0.000001
0.372822,0.000000,0.309451,0.000000
0.411090,0.000000,0.322318,0.000000
0.185680,0.000783,0.190558,0.000564
0.429313,0.000000,0.361833,0.000000
0.433683,0.000000,0.376948,0.000000
0.413607,0.000000,0.352735,0.000000
0.120689,0.029860,0.128576,0.020611
0.141710,0.010655,0.147829,0.007692
0.450776,0.000000,0.361753,0.000000
0.083210,0.135025,0.110376,0.047126
0.337352,0.000000,0.293285,0.000000
0.247656,0.000006,0.219389,0.000068
0.316521,0.000000,0.270171,0.000001
0.208604,0.000156,0.200012,0.000291
0.177215,0.001360,0.186191,0.000757
0.408079,0.000000,0.352075,0.000000
0.333967,0.000000,0.295484,0.000000
0.336759,0.000000,0.288633,0.000000
0.372003,0.000000,0.316406,0.000000
0.296548,0.000000,0.255042,0.000003
0.259636,0.000002,0.227336,0.000036
0.379821,0.000000,0.314686,0.000000
0.456889,0.000000,0.390488,0.000000
0.358098,0.000000,0.305151,0.000000
0.387794,0.000000,0.353535,0.000000
0.431324,0.000000,0.391081,0.000000
0.258461,0.000002,0.229402,0.000031
0.318180,0.000000,0.285298,0.000000
0.252933,0.000004,0.240496,0.000012
0.358443,0.000000,0.335366,0.000000
0.426420,0.000000,0.389213,0.000000
0.366214,0.000000,0.320072,0.000000
0.426864,0.000000,0.380436,0.000000
0.433041,0.000000,0.381600,0.000000
0.420491,0.000000,0.396866,0.000000
0.401532,0.000000,0.358876,0.000000
0.319527,0.000000,0.292792,0.000000
0.456905,0.000000,0.414389,0.000000
0.419269,0.000000,0.351974,0.000000
0.354643,0.000000,0.311960,0.000000
0.367511,0.000000,0.324360,0.000000
0.412645,0.000000,0.331540,0.000000
0.368822,0.000000,0.339106,0.000000
0.367222,0.000000,0.334157,0.000000
0.376632,0.000000,0.348925,0.000000
0.457392,0.000000,0.392343,0.000000
0.496911,0.000000,0.454406,0.000000
0.446478,0.000000,0.377593,0.000000
0.326381,0.000000,0.316544,0.000000
0.373379,0.000000,0.346400,0.000000
0.410726,0.000000,0.390252,0.000000
0.327546,0.000000,0.303234,0.000000
0.471364,0.000000,0.402566,0.000000
0.452491,0.000000,0.419150,0.000000
0.382554,0.000000,0.356673,0.000000
0.380798,0.000000,0.350306,0.000000
0.428754,0.000000,0.396150,0.000000
0.467388,0.000000,0.405702,0.000000
0.316365,0.000000,0.325137,0.000000
0.426008,0.000000,0.396236,0.000000
0.477619,0.000000,0.425839,0.000000
0.332624,0.000000,0.339911,0.000000
0.318576,0.000000,0.311829,0.000000
0.376802,0.000000,0.367857,0.000000
0.412750,0.000000,0.395494,0.000000
0.380897,0.000000,0.366275,0.000000
0.349610,0.000000,0.350475,0.000000
0.441773,0.000000,0.417469,0.000000
0.411594,0.000000,0.399917,0.000000
0.306412,0.000000,0.314458,0.000000
0.490568,0.000000,0.453777,0.000000
0.444505,0.000000,0.417531,0.000000
0.387565,0.000000,0.365323,0.000000
0.423550,0.000000,0.399792,0.000000
0.437597,0.000000,0.417780,0.000000
0.476020,0.000000,0.445048,0.000000
0.393351,0.000000,0.380678,0.000000
0.369110,0.000000,0.358651,0.000000
0.449250,0.000000,0.428189,0.000000
0.418080,0.000000,0.406477,0.000000
0.451913,0.000000,0.431795,0.000000
0.442116,0.000000,0.428528,0.000000
0.413149,0.000000,0.400230,0.000000
0.455869,0.000000,0.433525,0.000000
0.407254,0.000000,0.397983,0.000000
0.448327,0.000000,0.426414,0.000000
0.427072,0.000000,0.413020,0.000000
