# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.043471,0.435494,0.085726,0.123573
0.085172,0.126029,0.051713,0.353480
0.256423,0.000003,0.265017,0.000001
0.247356,0.000007,0.238118,0.000015
0.230320,0.000028,0.235624,0.000018
0.234606,0.000020,0.240625,0.000012
0.306193,0.000000,0.305060,0.000000
0.287882,0.000000,0.286450,0.000000
0.275205,0.000000,0.270921,0.000001
0.268285,0.000001,0.261809,0.000002
0.225699,0.000041,0.217271,0.000080
0.232089,0.000025,0.216673,0.000084
0.331462,0.000000,0.340732,0.000000
0.294287,0.000000,0.293062,0.000000
0.291008,0.000000,0.281749,0.000000
0.293684,0.000000,0.302624,0.000000
0.306287,0.000000,0.304418,0.000000
0.325378,0.000000,0.318200,0.000000
0.308857,0.000000,0.296837,0.000000
0.327114,0.000000,0.328139,0.000000
0.304410,0.000000,0.291672,0.000000
0.341122,0.000000,0.336358,0.000000
0.336740,0.000000,0.344084,0.000000
0.352310,0.000000,0.344748,0.000000
0.361339,0.000000,0.346750,0.000000
0.378748,0.000000,0.371461,0.000000
0.359889,0.000000,0.356904,0.000000
0.385816,0.000000,0.380470,0.000000
0.378363,0.000000,0.364186,0.000000
0.372846,0.000000,0.359842,0.000000
0.383592,0.000000,0.363874,0.000000
0.320716,0.000000,0.312625,0.000000
0.421536,0.000000,0.411545,0.000000
0.394329,0.000000,0.402538,0.000000
0.407003,0.000000,0.389578,0.000000
0.376312,0.000000,0.356068,0.000000
0.355293,0.000000,0.342366,0.000000
0.445140,0.000000,0.439494,0.000000
0.458223,0.000000,0.464694,0.000000
0.447328,0.000000,0.438719,0.000000
0.438753,0.000000,0.444018,0.000000
0.408866,0.000000,0.383353,0.000000
0.423351,0.000000,0.405705,0.000000
0.378740,0.000000,0.342650,0.000000
0.473067,0.000000,0.472821,0.000000
0.464499,0.000000,0.449695,0.000000
0.455469,0.000000,0.436585,0.000000
0.463208,0.000000,0.461359,0.000000
0.490748,0.000000,0.488239,0.000000
0.450572,0.000000,0.429341,0.000000
0.521035,0.000000,0.518337,0.000000
0.526579,0.000000,0.522628,0.000000
0.498555,0.000000,0.494069,0.000000
0.528196,0.000000,0.523680,0.000000
0.539153,0.000000,0.556841,0.000000
0.510508,0.000000,0.502355,0.000000
0.552164,0.000000,0.568835,0.000000
0.522904,0.000000,0.525228,0.000000
0.549203,0.000000,0.554646,0.000000
0.458202,0.000000,0.437028,0.000000
0.530633,0.000000,0.544605,0.000000
0.550538,0.000000,0.549750,0.000000
0.576300,0.000000,0.582071,0.000000
0.518132,0.000000,0.513135,0.000000
0.566865,0.000000,0.578846,0.000000
0.590898,0.000000,0.601339,0.000000
0.582958,0.000000,0.599791,0.000000
0.597335,0.000000,0.604947,0.000000
0.596161,0.000000,0.603691,0.000000
0.589075,0.000000,0.604871,0.000000
0.610550,0.000000,0.622280,0.000000
0.585507,0.000000,0.603157,0.000000
0.592141,0.000000,0.605069,0.000000
0.596744,0.000000,0.610019,0.000000
0.583867,0.000000,0.595051,0.000000
0.593219,0.000000,0.603232,0.000000
0.587742,0.000000,0.603529,0.000000
0.607601,0.000000,0.618423,0.000000
0.596188,0.000000,0.610657,0.000000
0.605879,0.000000,0.622048,0.000000
0.586886,0.000000,0.600710,0.000000
0.601176,0.000000,0.617703,0.000000
0.603457,0.000000,0.619320,0.000000
0.592628,0.000000,0.611212,0.000000
0.590759,0.000000,0.608155,0.000000
0.591902,0.000000,0.608249,0.000000
0.589178,0.000000,0.605575,0.000000
0.602757,0.000000,0.619014,0.000000
0.599700,0.000000,0.618368,0.000000
0.603352,0.000000,0.620534,0.000000
