# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.043186,0.438517,0.072365,0.193859
0.072153,0.195175,0.100570,0.070630
0.077960,0.161517,0.065233,0.241638
0.088190,0.113110,0.110506,0.046866
0.088784,0.110693,0.088911,0.110181
0.111337,0.045225,0.096519,0.082797
0.102202,0.066160,0.075666,0.174249
0.089888,0.106309,0.057913,0.298672
0.100914,0.069669,0.084618,0.128518
0.094205,0.090475,0.055045,0.323283
0.105212,0.058523,0.073756,0.185413
0.098774,0.075830,0.100378,0.071170
0.112368,0.043257,0.050451,0.365369
0.093204,0.093966,0.057451,0.302551
0.105611,0.057569,0.045574,0.413595
0.095661,0.085580,0.034465,0.536469
0.073531,0.186760,0.027180,0.625942
0.089257,0.108797,0.071463,0.199492
0.086216,0.121436,0.036601,0.511508
0.106531,0.055417,0.063344,0.255568
0.091410,0.100493,0.049374,0.375708
0.077837,0.162180,0.029663,0.594739
0.084675,0.128262,0.048510,0.384125
0.091255,0.101076,0.070364,0.206509
0.074781,0.179356,-0.000058,0.999172
0.083038,0.135833,0.050614,0.363820
0.098181,0.077616,0.064037,0.250396
0.084043,0.131148,0.054454,0.328517
0.094856,0.088259,0.072319,0.194147
0.093571,0.092674,0.064494,0.247026
