# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.074253,0.182454,0.097441,0.079888
0.067896,0.222917,0.087128,0.117530
0.251408,0.000005,0.255159,0.000003
0.140504,0.011346,0.143175,0.009866
0.217803,0.000077,0.239484,0.000013
0.240694,0.000012,0.239873,0.000013
0.262864,0.000002,0.259399,0.000002
0.240029,0.000013,0.248701,0.000006
0.219042,0.000070,0.240115,0.000012
0.201478,0.000262,0.216591,0.000085
0.279946,0.000000,0.270502,0.000001
0.264137,0.000001,0.256821,0.000003
0.187349,0.000701,0.168309,0.002369
0.315450,0.000000,0.301869,0.000000
0.299762,0.000000,0.283029,0.000000
0.254602,0.000003,0.277849,0.000000
0.123864,0.025779,0.147309,0.007912
0.171336,0.001968,0.173645,0.001705
0.305795,0.000000,0.295125,0.000000
0.308961,0.000000,0.301244,0.000000
0.211966,0.000121,0.219152,0.000070
0.270098,0.000001,0.285325,0.000000
0.267141,0.000001,0.290750,0.000000
0.316915,0.000000,0.324140,0.000000
0.327132,0.000000,0.330757,0.000000
0.269074,0.000001,0.277751,0.000000
0.269148,0.000001,0.268640,0.000001
0.328885,0.000000,0.326812,0.000000
0.307102,0.000000,0.315893,0.000000
0.340779,0.000000,0.338161,0.000000
0.326748,0.000000,0.326461,0.000000
0.316052,0.000000,0.295109,0.000000
0.360197,0.000000,0.357245,0.000000
0.380383,0.000000,0.388213,0.000000
0.352349,0.000000,0.357018,0.000000
0.387290,0.000000,0.377128,0.000000
0.287316,0.000000,0.286366,0.000000
0.315954,0.000000,0.330563,0.000000
0.298610,0.000000,0.293775,0.000000
0.364568,0.000000,0.364567,0.000000
0.397517,0.000000,0.390727,0.000000
0.380988,0.000000,0.372342,0.000000
0.283657,0.000000,0.285465,0.000000
0.387312,0.000000,0.377612,0.000000
0.374778,0.000000,0.368735,0.000000
0.418790,0.000000,0.409159,0.000000
0.376108,0.000000,0.364317,0.000000
0.411078,0.000000,0.398002,0.000000
0.415307,0.000000,0.415610,0.000000
0.412498,0.000000,0.406846,0.000000
0.446046,0.000000,0.447725,0.000000
0.443859,0.000000,0.438741,0.000000
0.424782,0.000000,0.420936,0.000000
0.430808,0.000000,0.430107,0.000000
0.449066,0.000000,0.442676,0.000000
0.463886,0.000000,0.479714,0.000000
0.406759,0.000000,0.403705,0.000000
0.402778,0.000000,0.404815,0.000000
0.468145,0.000000,0.472212,0.000000
0.419573,0.000000,0.415511,0.000000
0.443512,0.000000,0.439017,0.000000
0.431184,0.000000,0.448147,0.000000
0.441187,0.000000,0.436229,0.000000
0.424065,0.000000,0.424664,0.000000
0.474514,0.000000,0.474941,0.000000
0.469348,0.000000,0.469286,0.000000
0.494485,0.000000,0.505955,0.000000
0.470635,0.000000,0.484600,0.000000
0.460976,0.000000,0.465364,0.000000
0.488754,0.000000,0.501374,0.000000
0.485971,0.000000,0.492340,0.000000
0.427809,0.000000,0.427962,0.000000
0.472494,0.000000,0.470478,0.000000
0.464684,0.000000,0.474563,0.000000
0.487607,0.000000,0.494772,0.000000
0.487202,0.000000,0.488452,0.000000
0.492776,0.000000,0.503832,0.000000
0.487748,0.000000,0.495473,0.000000
0.501894,0.000000,0.513425,0.000000
0.494377,0.000000,0.500802,0.000000
0.485850,0.000000,0.499255,0.000000
0.463184,0.000000,0.481791,0.000000
0.508873,0.000000,0.519385,0.000000
0.502326,0.000000,0.506744,0.000000
0.500361,0.000000,0.513000,0.000000
0.506557,0.000000,0.517234,0.000000
0.501143,0.000000,0.513628,0.000000
0.498518,0.000000,0.509069,0.000000
0.503044,0.000000,0.513431,0.000000
0.501334,0.000000,0.512533,0.000000
