x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.38296,0,0.412684,0
0.387612,0,0.451177,0
0.408976,0,0.47737,0
0.425199,0,0.49513,0
0.455354,0,0.525248,0
0.513015,0,0.55238,0
0.420479,0,0.516563,0
0.563853,0,0.614566,0
0.59988,0,0.602449,0
0.528699,0,0.513175,0
0.546308,0,0.495429,0
0.578234,0,0.626473,0
0.626738,0,0.638127,0
0.585453,0,0.587266,0
0.584738,0,0.5841,0
0.595831,0,0.605056,0
0.590783,0,0.572237,0
0.603856,0,0.596806,0
0.577273,0,0.607579,0
0.605727,0,0.589073,0
0.583589,0,0.56094,0
0.630431,0,0.623512,0
0.596109,0,0.580967,0
0.601883,0,0.61234,0
0.61541,0,0.63373,0
0.625558,0,0.618511,0
0.62253,0,0.607254,0
0.568564,0,0.582606,0
0.618506,0,0.61362,0
0.534205,0,0.513051,0
0.628405,0,0.617257,0
0.636005,0,0.643575,0
0.606687,0,0.591807,0
0.622723,0,0.594638,0
0.602811,0,0.623378,0
0.663674,0,0.66153,0
0.607515,0,0.59868,0
0.628698,0,0.643424,0
0.627176,0,0.613101,0
0.595361,0,0.577353,0
0.626489,0,0.618433,0
0.650998,0,0.62901,0
0.631009,0,0.65661,0
0.629614,0,0.603749,0
0.631469,0,0.610653,0
0.610218,0,0.61701,0
0.61879,0,0.602058,0
0.641207,0,0.631677,0
0.62866,0,0.622543,0
0.642679,0,0.622707,0
0.586858,0,0.56374,0
0.645027,0,0.614285,0
0.65861,0,0.634327,0
0.694689,0,0.656241,0
0.641183,0,0.606259,0
0.687022,0,0.668706,0
0.663934,0,0.662894,0
0.626038,0,0.59923,0
0.654274,0,0.612231,0
0.625751,0,0.575723,0
0.63419,0,0.649056,0
0.700381,0,0.67355,0
0.674199,0,0.657712,0
0.665671,0,0.609701,0
0.676385,0,0.653535,0
0.667359,0,0.625721,0
0.657102,0,0.640618,0
0.645512,0,0.609292,0
0.643354,0,0.581072,0
0.645568,0,0.606794,0
0.668584,0,0.641505,0
0.676341,0,0.631269,0
0.654055,0,0.619722,0
0.68616,0,0.648592,0
0.662879,0,0.628763,0
0.670788,0,0.631758,0
0.65138,0,0.594619,0
0.625491,0,0.55886,0
0.652691,0,0.605705,0
0.657104,0,0.602648,0
0.663557,0,0.626801,0
0.658754,0,0.626425,0
0.649333,0,0.610461,0
0.650518,0,0.608638,0
0.661574,0,0.616519,0
0.657223,0,0.608092,0
0.665188,0,0.620339,0
0.669249,0,0.629379,0
0.658834,0,0.615242,0
0.663446,0,0.616551,0
