x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.484688,0,0.516169,0
0.539782,0,0.526797,0
0.515048,0,0.525396,0
0.510492,0,0.538947,0
0.561945,0,0.576737,0
0.518324,0,0.52875,0
0.469969,0,0.47784,0
0.584045,0,0.617863,0
0.614092,0,0.615664,0
0.625943,0,0.636024,0
0.579892,0,0.614368,0
0.667813,0,0.682244,0
0.645068,0,0.649759,0
0.648573,0,0.646852,0
0.679589,0,0.690674,0
0.692816,0,0.721501,0
0.682198,0,0.691766,0
0.705591,0,0.724836,0
0.713689,0,0.740115,0
0.72873,0,0.751092,0
0.676218,0,0.702362,0
0.67917,0,0.674503,0
0.716372,0,0.745829,0
0.727764,0,0.74426,0
0.72195,0,0.726326,0
0.746653,0,0.773298,0
0.730111,0,0.751264,0
0.736772,0,0.778524,0
0.747563,0,0.767237,0
0.759593,0,0.795186,0
0.739781,0,0.774659,0
0.754828,0,0.77626,0
0.752826,0,0.774154,0
0.750257,0,0.780939,0
0.755848,0,0.798479,0
0.766368,0,0.806068,0
0.750094,0,0.78656,0
0.745164,0,0.772642,0
0.759731,0,0.801217,0
0.760624,0,0.794979,0
0.755783,0,0.785756,0
0.735568,0,0.768875,0
0.758579,0,0.784878,0
0.766042,0,0.805419,0
0.753057,0,0.785226,0
0.760332,0,0.789351,0
0.779373,0,0.812102,0
0.777913,0,0.821913,0
0.763594,0,0.791356,0
0.761436,0,0.795493,0
0.781735,0,0.819417,0
0.769394,0,0.798864,0
0.782459,0,0.814734,0
0.791633,0,0.827672,0
0.784158,0,0.812758,0
0.780786,0,0.821942,0
0.791537,0,0.831783,0
0.783362,0,0.820744,0
0.774014,0,0.807173,0
0.789205,0,0.830746,0
0.7921,0,0.82296,0
0.798925,0,0.844823,0
0.790464,0,0.831582,0
0.772607,0,0.807774,0
0.805003,0,0.839183,0
0.800583,0,0.842423,0
0.787473,0,0.822998,0
0.810462,0,0.84912,0
0.80694,0,0.845256,0
0.804183,0,0.843598,0
0.806072,0,0.841092,0
0.810555,0,0.847899,0
0.788555,0,0.827388,0
0.802033,0,0.840293,0
0.799142,0,0.840297,0
0.806867,0,0.84745,0
0.797811,0,0.833981,0
0.807879,0,0.845739,0
0.809916,0,0.843095,0
0.81097,0,0.850667,0
0.812965,0,0.852271,0
0.809533,0,0.847103,0
0.805814,0,0.845704,0
0.812379,0,0.85191,0
0.801736,0,0.843928,0
0.816842,0,0.856529,0
0.817312,0,0.855796,0
0.814629,0,0.85426,0
0.817598,0,0.85803,0
0.818061,0,0.858478,0
